	SNP	Chromosome	Position	trait1
539	ENSG00000250709	13	36742930	0.0735589147582311
540	ENSG00000204366	6	31867383	0.074795057281549
541	ENSG00000137265	6	391738	0.0763481892965841
542	ENSG00000125820	20	21491647	0.0767098887414268
543	ENSG00000169981	3	44690218	0.0772588620575945
544	ENSG00000177045	19	46268042	0.0773067826274526
545	ENSG00000185697	8	67474409	0.0773194998193068
546	ENSG00000176083	1	26688124	0.0782434013752132
547	ENSG00000166704	19	58488420	0.0796642453962238
548	ENSG00000188227	19	37997840	0.0804977643485596
549	ENSG00000173068	9	16409500	0.0806938160283902
550	ENSG00000059728	2	70124819	0.0810770410366096
551	ENSG00000105419	19	47906380	0.0811964302577352
552	ENSG00000169297	23	30322322	0.0814523129628709
553	ENSG00000182983	3	42947222	0.0814529700517142
554	ENSG00000269343	19	58331098	0.0819912350673279
555	ENSG00000167962	16	2047654	0.0820071017208504
556	ENSG00000175809	23	22291064	0.0820680730077905
557	ENSG00000121297	19	31765850	0.0820799171040362
558	ENSG00000197128	19	57978030	0.0826695501403506
559	ENSG00000120094	17	46605887	0.0833470454629578
560	ENSG00000175329	22	35462128	0.0840873152667757
561	ENSG00000119715	14	76776956	0.0850149746268307
562	ENSG00000166949	15	67356100	0.0850565605846335
563	ENSG00000124151	20	46130600	0.0854949939384737
564	ENSG00000166529	7	99647389	0.0855245014234239
565	ENSG00000257591	19	12251031	0.0858019280302804
566	ENSG00000164256	5	23507263	0.0858096326858255
567	ENSG00000260027	17	46684593	0.0866452916630263
568	ENSG00000204859	1	6640060	0.0868755243313017
569	ENSG00000131845	19	57862674	0.0869611950676268
570	ENSG00000103343	16	3451234	0.0871442773090306
571	ENSG00000146618	7	19184404	0.0874810712776003
572	ENSG00000171291	19	11959540	0.0874922612855975
573	ENSG00000124813	6	45295893	0.0883688497864788
574	ENSG00000131196	18	77155855	0.0888019132662372
575	ENSG00000183734	11	2289724	0.0890477667094541
576	ENSG00000006704	7	73868119	0.0891967010619569
579	ENSG00000186130	9	125670334	0.0899870673852191
580	ENSG00000159915	19	44754317	0.0907900222751426
581	ENSG00000186564	1	47901688	0.0908240189186375
582	ENSG00000166432	23	101137261	0.0912194554677787
583	ENSG00000256683	19	52467595	0.0926742547662336
584	ENSG00000134874	13	96230456	0.0930446126436834
585	ENSG00000181472	6	151685251	0.0932073789966805
586	ENSG00000181666	19	37803738	0.0940293036269504
587	ENSG00000185869	19	37379025	0.0940690309819783
588	ENSG00000143157	1	166808680	0.0943051144779438
589	ENSG00000184677	1	22778343	0.0944964665801304
590	ENSG00000144355	2	172949467	0.0957292327516783
591	ENSG00000181690	8	57073462	0.096075985986962
592	ENSG00000152433	19	57874844	0.0962861924867868
593	ENSG00000159905	19	44455374	0.0965247146630328
594	ENSG00000178187	5	178368191	0.0965508467637334
595	ENSG00000155592	16	25247321	0.0980009537774568
596	ENSG00000174255	3	113953482	0.0985686263142898
597	ENSG00000136535	2	162272604	0.098737389984491
598	ENSG00000165061	8	40388108	0.0998705947982675
599	ENSG00000104447	8	116420723	0.10060116365125
600	ENSG00000100968	14	24834878	0.10078754518092
601	ENSG00000123411	12	56401442	0.101139371200234
602	ENSG00000179965	16	30418617	0.101323664490791
603	ENSG00000133937	14	95234552	0.101880259756803
604	ENSG00000186020	19	37039002	0.101905092358193
605	ENSG00000143995	2	66662264	0.101964152099782
606	ENSG00000263002	19	44645709	0.102895960235225
607	ENSG00000128709	2	176987087	0.103317642086717
608	ENSG00000136630	1	221051698	0.103891309751043
609	ENSG00000183434	23	132350696	0.104048031494862
610	ENSG00000168916	5	123972608	0.104235777798042
611	ENSG00000197937	19	53627324	0.105357475791884
612	ENSG00000169856	15	53049636	0.106047991369243
613	ENSG00000143190	1	167190065	0.108427261651815
614	ENSG00000102984	16	71893582	0.109111323809623
615	ENSG00000134954	11	128328659	0.10939426986522
616	ENSG00000119403	9	123617976	0.109525278305638
617	ENSG00000010539	16	3272324	0.110256392563336
618	ENSG00000163320	3	88101093	0.1104657031143
619	ENSG00000091010	5	145718586	0.110616239096929
620	ENSG00000183309	8	144718182	0.110923024970427
621	ENSG00000008441	19	13106421	0.111323496287375
622	ENSG00000168348	14	36003247	0.111613725108733
623	ENSG00000157557	21	40177230	0.111863967368406
624	ENSG00000159263	21	38071432	0.111873413289973
625	ENSG00000120075	17	46668618	0.112158599581447
626	ENSG00000189298	6	28317690	0.112272644307978
627	ENSG00000179627	14	105266932	0.112494625680649
628	ENSG00000171786	1	160336856	0.112560326121969
629	ENSG00000129514	14	38059188	0.11284978803518
630	ENSG00000136504	17	47865916	0.113166047011386
631	ENSG00000196597	9	99578753	0.114254301223782
632	ENSG00000115041	2	95963051	0.11431100489162
633	ENSG00000181135	8	144766621	0.11436908528608
634	ENSG00000160062	1	33005027	0.114784749696775
635	ENSG00000159588	1	46085715	0.114881091014394
636	ENSG00000089335	19	35168543	0.115285055076673
637	ENSG00000182903	4	419603	0.115607752509315
638	ENSG00000186814	18	32831031	0.116156927099759
639	ENSG00000127081	9	95607873	0.116730943479805
640	ENSG00000144161	2	112969101	0.116909701837035
641	ENSG00000177606	1	59246464	0.117353886506799
642	ENSG00000164532	7	35242041	0.117440578432528
643	ENSG00000180884	19	35447257	0.11798786739397
644	ENSG00000175727	12	122516627	0.11812363446025
645	ENSG00000143032	1	91177095	0.118386494212166
646	ENSG00000180626	17	5082830	0.119321710692236
647	ENSG00000148200	9	127279553	0.119321757595869
648	ENSG00000100207	22	42556018	0.120749683227443
649	ENSG00000154957	17	11880755	0.12255117511548
650	ENSG00000178229	19	57831876	0.123190440926688
651	ENSG00000172379	15	80696691	0.125338839753767
652	ENSG00000186230	19	57946696	0.126069530833497
653	ENSG00000169136	19	50431958	0.126131802108607
654	ENSG00000235109	6	28292513	0.126368583460608
655	ENSG00000119042	2	200134222	0.126517921269405
656	ENSG00000167394	16	31072163	0.126662853794768
657	ENSG00000205899	17	1173852	0.128136637063926
658	ENSG00000181722	3	114056940	0.128306051071126
659	ENSG00000165495	11	125034582	0.128663234465505
660	ENSG00000215356	8	7783858	0.128889100425991
661	ENSG00000105136	19	57999078	0.130060082820487
662	ENSG00000198517	7	1570349	0.13122648429791
663	ENSG00000261787	8	67858735	0.131406689037441
664	ENSG00000221923	19	52873169	0.131787041291441
665	ENSG00000173404	20	20348764	0.131922571118034
666	ENSG00000111249	12	111471827	0.13215650731973
667	ENSG00000099364	16	30934375	0.132264655882614
668	ENSG00000258873	19	57665388	0.132633722780379
669	ENSG00000160633	19	5623045	0.133052196605862
670	ENSG00000189079	12	46123447	0.133839388442587
671	ENSG00000125798	20	22561642	0.13399328259854
672	ENSG00000001167	6	41040683	0.135066455420544
673	ENSG00000173253	9	1050353	0.136328315648724
674	ENSG00000152926	7	64432153	0.138152617304742
675	ENSG00000112511	6	33378175	0.139253626980361
676	ENSG00000197062	6	28234787	0.139951958730033
678	ENSG00000256087	19	52538394	0.140772921019407
679	ENSG00000124440	19	46800302	0.141530174445913
680	ENSG00000196214	19	52772823	0.142187707955789
681	ENSG00000116132	1	170631868	0.143040257759504
682	ENSG00000164296	5	149372680	0.143442533042111
683	ENSG00000254004	19	37001596	0.143711314414431
684	ENSG00000125812	20	23342786	0.144423132731551
685	ENSG00000163132	4	4861392	0.144858940641256
686	ENSG00000196391	15	90895476	0.144877666395279
687	ENSG00000101883	23	119243010	0.145112099091161
688	ENSG00000138073	2	27353623	0.145413432071585
689	ENSG00000136866	9	115800659	0.146367260561365
690	ENSG00000136367	14	23990065	0.147274891938044
691	ENSG00000061455	5	122424815	0.14747511095967
692	ENSG00000164334	5	118965253	0.148036745156866
693	ENSG00000204519	19	58193336	0.148402843585542
694	ENSG00000147117	23	47229981	0.148472390680531
695	ENSG00000074219	19	49843851	0.148616007119573
696	ENSG00000198783	17	33288548	0.148653389865338
697	ENSG00000006194	16	3313742	0.149447246029146
698	ENSG00000135100	12	121416345	0.149513621614095
699	ENSG00000181007	19	36874021	0.150325798671369
700	ENSG00000164631	7	6728063	0.152505219494186
701	ENSG00000178163	4	10441497	0.1534558758811
702	ENSG00000180613	4	54965689	0.154102566301645
703	ENSG00000123405	12	54685894	0.154317417284107
704	ENSG00000139445	12	109715783	0.155153731031753
705	ENSG00000117000	1	40627044	0.155182694117173
706	ENSG00000173825	11	65122237	0.156425684280932
707	ENSG00000081189	5	88013974	0.156504669315824
708	ENSG00000205250	16	67226071	0.1566490755634
709	ENSG00000121454	1	180199420	0.157262863221807
710	ENSG00000164916	7	4683387	0.158210524519843
711	ENSG00000175550	11	65686727	0.158370171945332
712	ENSG00000245680	19	37672480	0.158872389619666
713	ENSG00000184828	18	45553043	0.15963635904638
714	ENSG00000136826	9	110247132	0.160245796338337
715	ENSG00000009950	7	73007523	0.161115223734121
716	ENSG00000215612	4	8847801	0.161393201303576
717	ENSG00000233608	2	239756672	0.162603440433573
718	ENSG00000187607	17	15602890	0.163643379563752
719	ENSG00000105698	19	35759880	0.163659266384
720	ENSG00000162924	2	61108655	0.164224383229347
721	ENSG00000196693	10	43084554	0.164619023757773
722	ENSG00000173041	7	63980261	0.164687242126094
723	ENSG00000144331	2	180306708	0.164931769937127
724	ENSG00000152439	19	58011282	0.165357714363023
725	ENSG00000198040	12	133613877	0.165401851194767
726	ENSG00000167232	19	23487792	0.165532605261057
727	ENSG00000136931	9	127243515	0.165669585652048
728	ENSG00000170903	11	105866349	0.166918999115585
729	ENSG00000152443	19	58258163	0.166931069669226
730	ENSG00000124827	6	10873455	0.167015644655795
731	ENSG00000227059	12	133794897	0.167409408151245
732	ENSG00000187792	22	24083768	0.167524683032235
733	ENSG00000197024	7	148823507	0.168123127658751
734	ENSG00000102145	23	48644961	0.168403593299614
735	ENSG00000004848	23	25021810	0.169646121828597
736	ENSG00000117505	1	93811444	0.170210504449371
737	ENSG00000070476	3	126156443	0.170562886424335
738	ENSG00000100811	14	100704634	0.171163414875317
739	ENSG00000171448	9	125677844	0.171256384417532
740	ENSG00000177374	17	1957447	0.171483817392735
741	ENSG00000106031	7	27233121	0.172151432402252
742	ENSG00000176371	15	85144216	0.172503081394249
743	ENSG00000096654	6	27418521	0.1730305640956
744	ENSG00000152467	19	58545399	0.173036873407554
745	ENSG00000066422	3	101367732	0.173410470018098
746	ENSG00000179388	8	22545171	0.173863022890165
747	ENSG00000198046	19	56950693	0.173899844009944
748	ENSG00000112238	6	100054605	0.173963863448975
749	ENSG00000072310	17	17713712	0.174020196927973
750	ENSG00000171606	19	58694395	0.17421581730687
751	ENSG00000184659	9	70426622	0.174368104402096
752	ENSG00000198028	19	9577182	0.174412011640225
753	ENSG00000166478	11	9481865	0.174866430967346
754	ENSG00000141579	17	80787310	0.177239921398121
755	ENSG00000167034	8	23536205	0.177368083668735
756	ENSG00000185022	22	38597888	0.178173446469384
757	ENSG00000171169	9	130823511	0.178397379665486
758	ENSG00000084676	2	24714782	0.179026813783323
759	ENSG00000187626	6	28212400	0.17920534659919
760	ENSG00000164736	8	55370494	0.179584916654088
761	ENSG00000187815	1	40942886	0.180079139076136
762	ENSG00000112837	6	85397090	0.180553661267426
763	ENSG00000162664	1	90460670	0.180841003640668
764	ENSG00000138083	2	45168901	0.181345760205288
765	ENSG00000164299	5	79615443	0.181726201078506
766	ENSG00000126804	14	64970429	0.183666512307288
767	ENSG00000089775	14	64915823	0.183891273592817
768	ENSG00000157933	1	2160133	0.184375229572365
769	ENSG00000165606	10	50572236	0.185326262299329
770	ENSG00000039600	5	157052686	0.185392307215258
771	ENSG00000189120	17	45922278	0.185842126347471
772	ENSG00000163792	2	27371871	0.18619880286069
773	ENSG00000197714	19	57791418	0.186215137758669
774	ENSG00000050344	7	26191859	0.187046568569986
775	ENSG00000164438	5	170736287	0.187177949306806
776	ENSG00000197343	7	99156028	0.1878423319458
777	ENSG00000118689	6	108881037	0.187899823603465
778	ENSG00000197619	19	52494584	0.18823344148793
779	ENSG00000169740	10	44139306	0.188604773774738
781	ENSG00000249471	19	58962970	0.18868651802729
782	ENSG00000016082	5	50678920	0.189047749829384
783	ENSG00000267508	19	44886458	0.189336029190895
784	ENSG00000196110	19	9404950	0.1911806293436
785	ENSG00000221994	23	47842755	0.191809548174815
786	ENSG00000171735	1	6845383	0.192955211534053
787	ENSG00000152784	4	81105032	0.193109564995489
788	ENSG00000198176	13	114239055	0.193228017667844
790	ENSG00000141258	17	2240791	0.193869887501518
791	ENSG00000082175	11	100900354	0.194491088514664
792	ENSG00000178177	4	17842821	0.194503914257031
793	ENSG00000204514	19	58360098	0.194942770090023
794	ENSG00000143171	1	165370158	0.196347170886246
795	ENSG00000217236	2	175199673	0.196832195757515
796	ENSG00000166716	15	85291865	0.198265460535148
797	ENSG00000186448	3	44626379	0.198306471423459
798	ENSG00000215397	20	642239	0.198332178806541
799	ENSG00000179348	3	128198269	0.198401585451476
800	ENSG00000167157	9	132427919	0.198542781507343
801	ENSG00000158805	16	89786807	0.198712755191833
802	ENSG00000188313	3	146232966	0.199418249074201
803	ENSG00000121417	19	58141760	0.199483508395588
804	ENSG00000187098	3	69788585	0.199968838384408
805	ENSG00000160961	19	14800612	0.200806033394154
806	ENSG00000188171	19	20802866	0.201481286005642
807	ENSG00000269699	19	57285919	0.202413578265679
808	ENSG00000164600	7	31377074	0.202593428166481
810	ENSG00000125952	14	65472891	0.203019445137841
811	ENSG00000118058	11	118307204	0.204246545315239
812	ENSG00000243943	2	27805896	0.204318115874981
813	ENSG00000172273	11	118992296	0.205613033930269
814	ENSG00000122034	13	27998680	0.206447269622739
815	ENSG00000130675	7	156786744	0.207268102502475
816	ENSG00000185730	8	144371845	0.207604507336153
817	ENSG00000182463	20	51588945	0.208607864799115
818	ENSG00000164107	4	174446119	0.20899657651222
819	ENSG00000010803	1	41492871	0.211417368634439
820	ENSG00000198556	7	99070515	0.212363565751482
821	ENSG00000196418	1	247285276	0.212386221905096
822	ENSG00000089094	12	121866899	0.213043427513723
823	ENSG00000167840	17	5008835	0.21417882826522
824	ENSG00000175879	2	176994421	0.214247923811345
825	ENSG00000198815	1	42642209	0.214440767875374
826	ENSG00000215343	8	11961897	0.215907436451
827	ENSG00000220201	19	10415478	0.21774507895379
828	ENSG00000118418	6	79910961	0.218569858947937
829	ENSG00000138378	2	191894301	0.219008720161512
830	ENSG00000126603	16	4364761	0.219026725407785
831	ENSG00000135111	12	115108058	0.219715631013969
832	ENSG00000213999	19	19256376	0.219833791109744
833	ENSG00000162367	1	47681961	0.219889174786886
834	ENSG00000168772	4	105389468	0.221759501921871
835	ENSG00000120690	13	41506055	0.222569971456521
836	ENSG00000135903	2	223064606	0.224147690723636
837	ENSG00000188295	1	247263263	0.224671859235232
838	ENSG00000215421	18	72265105	0.225051740323679
839	ENSG00000108813	17	48046333	0.225940271916075
840	ENSG00000189190	19	53267447	0.226603431972792
841	ENSG00000235608	4	1396719	0.226945754749009
842	ENSG00000120068	17	46688738	0.227553389192295
843	ENSG00000164853	7	1272542	0.227646535413408
844	ENSG00000236287	11	10871443	0.228068004981462
845	ENSG00000125850	20	17937622	0.229340425252023
846	ENSG00000198300	19	57321444	0.22994191882955
847	ENSG00000108511	17	46671638	0.230146362964688
848	ENSG00000168661	19	35417806	0.230877567695947
849	ENSG00000161642	12	54762916	0.231662375644869
850	ENSG00000181220	7	149169884	0.232040178182043
851	ENSG00000153560	3	33429827	0.232373825046805
852	ENSG00000131116	19	44111370	0.235070008145497
853	ENSG00000198039	7	64342870	0.235162676998955
854	ENSG00000177732	20	306206	0.235395883082054
855	ENSG00000204231	6	33161364	0.235981331378667
856	ENSG00000112200	6	56954807	0.236548954940183
857	ENSG00000170166	2	177015949	0.236790325317166
858	ENSG00000177311	3	141106653	0.237422758810052
859	ENSG00000112592	6	170863389	0.239473265372249
860	ENSG00000269404	19	50922194	0.23987220700913
861	ENSG00000137947	1	89318614	0.241652940739125
862	ENSG00000132170	3	12328866	0.241909907638651
863	ENSG00000059122	16	2961937	0.242482466722043
864	ENSG00000186918	8	28203101	0.242489610703201
865	ENSG00000198816	19	7580177	0.242491566932659
866	ENSG00000146587	7	5085451	0.242662180114314
867	ENSG00000164684	8	81540685	0.242696724346675
868	ENSG00000095794	10	35415718	0.242786562914532
869	ENSG00000232237	1	201083080	0.243166554879285
870	ENSG00000146676	7	44915895	0.243238916860246
871	ENSG00000179195	12	124456391	0.244047695291477
872	ENSG00000257315	1	203765436	0.24524535458388
873	ENSG00000025434	11	47269850	0.246053092683653
874	ENSG00000106331	7	127250345	0.247765073528827
875	ENSG00000122180	1	203052259	0.24818553747792
876	ENSG00000170374	12	53720361	0.248590769029339
877	ENSG00000196757	19	12035882	0.250567890302664
878	ENSG00000171956	15	60296420	0.251811556084783
879	ENSG00000196724	19	58433251	0.2518682662086
880	ENSG00000165066	8	41502696	0.252132749488639
881	ENSG00000102804	13	45007654	0.252361922569993
882	ENSG00000162086	16	3355405	0.252543412731277
883	ENSG00000180828	8	65492813	0.252742253030072
884	ENSG00000171425	19	56146824	0.253421891700097
885	ENSG00000007968	1	23832921	0.253621217759827
886	ENSG00000126368	17	38249039	0.255579961233959
887	ENSG00000100987	20	25051520	0.25678400296267
888	ENSG00000121075	17	59529764	0.257616642259641
889	ENSG00000147124	23	47305277	0.258488670392304
890	ENSG00000181894	19	58637618	0.261010510372011
891	ENSG00000130751	19	47523076	0.261093734905402
892	ENSG00000189420	23	152683779	0.261800560483151
893	ENSG00000151615	4	147560044	0.262235762355043
894	ENSG00000124496	6	42192668	0.262553820238296
895	ENSG00000178764	8	123793632	0.262685878831451
896	ENSG00000103241	16	86544132	0.262813769652442
897	ENSG00000196247	7	64126510	0.263641363661475
898	ENSG00000117595	1	209959035	0.264826900216738
899	ENSG00000179528	2	74724643	0.265545044207204
900	ENSG00000185219	3	44481261	0.2657839022862
901	ENSG00000106852	9	124964855	0.266254484855655
902	ENSG00000119725	14	74353319	0.266797866176448
903	ENSG00000105856	7	106809405	0.266987776945717
904	ENSG00000156150	1	110602615	0.267034669514328
905	ENSG00000129911	19	1852398	0.26758792743291
906	ENSG00000179943	19	56102745	0.267770866814246
907	ENSG00000131721	23	119292466	0.270115483787793
908	ENSG00000184517	16	75182389	0.271594971260592
909	ENSG00000186350	9	137208943	0.271615493637318
910	ENSG00000083838	19	58985383	0.27179947124572
911	ENSG00000198911	22	42229108	0.273169371827336
912	ENSG00000188629	19	9435020	0.273676534431005
913	ENSG00000120669	13	36742930	0.274072424343989
914	ENSG00000116044	2	178095032	0.274933360860672
915	ENSG00000136352	14	36985601	0.275344671581055
916	ENSG00000117036	1	157090982	0.27653493343245
917	ENSG00000174332	1	53971909	0.279266055793375
918	ENSG00000011590	19	36195428	0.279870265989134
919	ENSG00000006468	7	13930852	0.280086567139951
920	ENSG00000170122	9	116236	0.280449421350147
921	ENSG00000178175	5	71738478	0.280923951715457
922	ENSG00000168813	19	32836499	0.281259099919785
923	ENSG00000159556	15	76629064	0.282804155516293
924	ENSG00000170396	2	185463092	0.284128448459571
925	ENSG00000075407	10	38383263	0.284309945592084
926	ENSG00000189308	4	83845755	0.284414344293146
927	ENSG00000109851	11	20177700	0.285845721533752
928	ENSG00000181965	5	134869990	0.285937259468517
929	ENSG00000153879	19	33864235	0.286934968048955
930	ENSG00000028839	6	134273307	0.28847047554563
931	ENSG00000160973	8	145698794	0.289690344179474
932	ENSG00000213347	5	176728461	0.289742715644798
933	ENSG00000116016	2	46520805	0.290576828171733
934	ENSG00000120149	5	174151535	0.290654019933964
936	ENSG00000066136	1	41157319	0.297064461290278
937	ENSG00000172238	4	94750041	0.299292083652687
938	ENSG00000184271	12	51580718	0.299751110868035
939	ENSG00000159592	1	46092975	0.300259253783163
940	ENSG00000134323	2	16080685	0.300321910920966
941	ENSG00000160336	19	53935226	0.300446438720054
942	ENSG00000166454	16	81069451	0.300617023913433
943	ENSG00000185404	2	231191898	0.300628969073768
944	ENSG00000197779	23	47696300	0.300716795998454
945	ENSG00000179981	18	72922709	0.301045224257127
946	ENSG00000124613	6	27342393	0.301126609678341
947	ENSG00000153975	6	116956780	0.301523658622814
948	ENSG00000169926	15	31619769	0.302037976094714
949	ENSG00000106546	7	17338245	0.302383237362992
950	ENSG00000168267	10	23481255	0.304969852393644
951	ENSG00000167182	17	45973515	0.305151370287359
952	ENSG00000124782	6	7107829	0.305649988228257
953	ENSG00000175325	5	177419235	0.305788709464574
954	ENSG00000253293	7	27210209	0.306445485988008
955	ENSG00000107175	9	35732331	0.307406809260565
956	ENSG00000198182	19	38187263	0.308601866397738
957	ENSG00000198185	20	45129700	0.309761760755873
958	ENSG00000142556	19	52516017	0.309994245694547
959	ENSG00000196967	19	37597635	0.310771269821339
960	ENSG00000128645	2	177053306	0.311908260997309
961	ENSG00000197134	19	22235253	0.312246711873081
962	ENSG00000137273	6	1390068	0.31284669415856
963	ENSG00000175745	5	92919042	0.312994895658489
964	ENSG00000111087	12	57853917	0.31428537085075
965	ENSG00000197576	7	27168125	0.314409175968735
966	ENSG00000198315	6	28109687	0.314609560584727
967	ENSG00000204595	19	54135309	0.316125941456313
968	ENSG00000133740	8	86089459	0.316546581553927
969	ENSG00000122386	16	3162560	0.31921046991337
970	ENSG00000114439	3	107241782	0.320128295072153
971	ENSG00000204060	1	41827593	0.320577095517749
972	ENSG00000189144	19	38229202	0.321390431604552
973	ENSG00000146757	7	64838711	0.321865824581449
974	ENSG00000064489	19	19256375	0.322002794104725
975	ENSG00000104885	19	2164147	0.322017467594582
976	ENSG00000132005	19	14072349	0.322237465882542
977	ENSG00000198546	10	135122913	0.322325251219455
978	ENSG00000131127	4	331602	0.322885548998305
979	ENSG00000105880	7	96649703	0.32339752512648
980	ENSG00000196150	8	146076631	0.326859470614228
981	ENSG00000143379	1	150898738	0.327432620352952
982	ENSG00000177463	3	14989090	0.328536110211511
983	ENSG00000197385	3	32023262	0.329352832449053
984	ENSG00000183733	2	71004441	0.329642255944879
985	ENSG00000147596	8	70963885	0.329679886810505
986	ENSG00000096401	6	44355261	0.330768757469234
987	ENSG00000131061	20	32319462	0.331384829391263
988	ENSG00000118263	2	207938860	0.332847332364227
989	ENSG00000164900	7	150845675	0.332966704065416
990	ENSG00000197951	19	57106631	0.333054399363684
991	ENSG00000185155	1	226411318	0.33311958222354
992	ENSG00000203326	19	53868945	0.333963346203209
993	ENSG00000075426	2	28615314	0.334418803344544
994	ENSG00000165684	9	139270028	0.337987723952196
995	ENSG00000189299	23	55649832	0.338422139014831
996	ENSG00000129028	15	71173680	0.338683907688152
997	ENSG00000197162	16	30585060	0.33886572642655
998	ENSG00000182348	7	88388681	0.342093372110316
999	ENSG00000144655	3	39183345	0.342807863716871
1000	ENSG00000172000	19	2867332	0.343170618344449
1001	ENSG00000196628	18	52889561	0.345266496280761
1002	ENSG00000167554	19	52839497	0.345890919571342
1003	ENSG00000170631	8	146155743	0.346609932498679
1004	ENSG00000258405	19	52956828	0.348016171953572
1005	ENSG00000154655	18	5954704	0.348679645208096
1006	ENSG00000109787	4	38665816	0.348722225736489
1007	ENSG00000214336	2	88747725	0.349111056871101
1008	ENSG00000081059	5	133450401	0.34913987841958
1009	ENSG00000160321	19	22115759	0.351788257001002
1010	ENSG00000177494	3	111311746	0.351927801023501
1011	ENSG00000218891	19	56088898	0.35222898166964
1012	ENSG00000162419	1	28995243	0.352256240606005
1013	ENSG00000185002	6	117198374	0.353514105476732
1014	ENSG00000152217	18	42260137	0.353826970044604
1015	ENSG00000184302	14	60975668	0.355115979393274
1016	ENSG00000151322	14	33404138	0.355764941253027
1018	ENSG00000171604	5	139026883	0.357900701178999
1019	ENSG00000162772	1	212738675	0.362962750678932
1020	ENSG00000187801	1	40915773	0.363456958159924
1021	ENSG00000125817	20	3764497	0.367021956593532
1022	ENSG00000197608	19	52567718	0.367550246254361
1023	ENSG00000065526	1	16174358	0.36774265103748
1026	ENSG00000156374	10	105062552	0.371973361122565
1027	ENSG00000140987	16	3432084	0.374051014787544
1028	ENSG00000104221	8	37700785	0.375205167838416
1029	ENSG00000112246	6	100832890	0.376208561933124
1030	ENSG00000213967	19	24097678	0.376882857885946
1031	ENSG00000204524	19	57751972	0.376976380577349
1032	ENSG00000169057	23	153287023	0.377069424658626
1033	ENSG00000130584	20	62375018	0.378545843508876
1034	ENSG00000125740	19	45971252	0.380197534704744
1035	ENSG00000139083	12	11802787	0.381337341490288
1036	ENSG00000137270	6	52991761	0.381393122460528
1037	ENSG00000141946	19	57645463	0.38306158193927
1038	ENSG00000177599	19	11908481	0.385364444722333
1039	ENSG00000109906	11	113930314	0.385716116656833
1040	ENSG00000113658	5	135468533	0.387018254834733
1041	ENSG00000160094	1	33722145	0.387303069317508
1042	ENSG00000167967	16	2273566	0.387915152980007
1043	ENSG00000175213	11	46722367	0.389313277064756
1044	ENSG00000198538	19	53304562	0.389326451688195
1045	ENSG00000170260	7	148936741	0.389328383132085
1046	ENSG00000054598	6	1610680	0.391962890629853
1047	ENSG00000180357	15	64791490	0.393188509331133
1048	ENSG00000049768	23	49106896	0.393395500780227
1049	ENSG00000188785	19	57901217	0.393649026002304
1050	ENSG00000135365	11	45950870	0.393789484865822
1051	ENSG00000129194	17	7491495	0.394015573043095
1052	ENSG00000196946	12	8290732	0.39435147966436
1053	ENSG00000099326	19	59073297	0.394604784084055
1054	ENSG00000115415	2	191829083	0.397199530544847
1055	ENSG00000129654	17	74132413	0.39771859271885
1056	ENSG00000172845	2	174771186	0.398479862203665
1057	ENSG00000165702	9	135820931	0.399338953672999
1058	ENSG00000128610	7	121941447	0.399882930750109
1059	ENSG00000144792	3	44619714	0.400515183000093
1060	ENSG00000148300	9	136271185	0.401246594659398
1061	ENSG00000197935	6	28962561	0.401662337721163
1062	ENSG00000204611	19	52616343	0.405151909152844
1063	ENSG00000175279	1	10490158	0.405356286595826
1064	ENSG00000215474	18	44746292	0.406113001156648
1065	ENSG00000179361	15	74833517	0.407881637101811
1066	ENSG00000142409	19	56598731	0.408441860879771
1067	ENSG00000105732	19	42572628	0.408749176081454
1068	ENSG00000169953	24	20934593	0.409290831042812
1069	ENSG00000164778	7	155250823	0.409546434383965
1070	ENSG00000101096	20	50003493	0.410475688800632
1071	ENSG00000149922	16	30097113	0.410860475919824
1072	ENSG00000118620	19	21203425	0.411249160463248
1073	ENSG00000213762	19	58125600	0.41384359716814
1074	ENSG00000213096	19	24216275	0.414737126842934
1075	ENSG00000176293	19	58571101	0.414906676966259
1076	ENSG00000138738	4	121613069	0.416600367201166
1077	ENSG00000197362	7	148766734	0.417644475676788
1078	ENSG00000119138	9	72999502	0.417664354534743
1079	ENSG00000130182	16	3138894	0.418459275457954
1080	ENSG00000140009	14	64550949	0.419279912153303
1081	ENSG00000165821	14	21989231	0.421473064879911
1082	ENSG00000182521	14	55880258	0.421624895491218
1083	ENSG00000196092	9	36833271	0.421690335320167
1084	ENSG00000083828	19	58281037	0.422281490943824
1085	ENSG00000120798	12	95414004	0.422367020284112
1086	ENSG00000144485	2	239146907	0.422442479889534
1087	ENSG00000131408	19	50832909	0.422863843428739
1088	ENSG00000196109	19	22361892	0.424748268765628
1089	ENSG00000164011	1	43312279	0.425798517801735
1090	ENSG00000020633	1	25226001	0.428923178442331
1091	ENSG00000213015	19	56146381	0.429025662497006
1092	ENSG00000174586	19	58865722	0.430245387307192
1093	ENSG00000171540	5	76924537	0.431010021995158
1094	ENSG00000196132	20	62783143	0.431174022335645
1095	ENSG00000052850	11	44281993	0.431893727589437
1096	ENSG00000234616	8	143738873	0.432985533676705
1097	ENSG00000134317	2	10085340	0.433855604249494
1098	ENSG00000071655	19	1576638	0.433961627503318
1099	ENSG00000134046	18	51679078	0.434924051630167
1100	ENSG00000173039	11	65421066	0.43508258178801
1101	ENSG00000119866	2	60678301	0.435906273921622
