	SNP	Chromosome	Position	trait1
526	ENSG00000130711	9	133539980	0.00668128689289736
527	ENSG00000062194	5	56469774	0.0163328687565508
528	ENSG00000116017	19	925780	0.000111810822621629
529	ENSG00000105497	19	52074550	0.0136622002421687
530	ENSG00000185129	5	139487361	0.00075796856842404
531	ENSG00000174963	3	147103832	0.0306271193455547
532	ENSG00000176399	9	22446839	0.00250715127137187
533	ENSG00000101457	20	44420575	0.0006628624623175
534	ENSG00000168310	4	185308866	8.67765514780935e-05
535	ENSG00000118922	13	74260225	0.198953155371975
536	ENSG00000124444	19	44100543	0.0106303074338342
537	ENSG00000072736	16	68118653	0.012782178941689
538	ENSG00000167637	19	44331443	0.054305438404777
539	ENSG00000250709	13	36742930	0.0735589147582311
540	ENSG00000204366	6	31867383	0.0380342177358353
541	ENSG00000137265	6	391738	0.000845505717848015
542	ENSG00000125820	20	21491647	0.0196421814355629
543	ENSG00000169981	3	44690218	0.0199708461609372
544	ENSG00000177045	19	46268042	0.0207772639517726
545	ENSG00000185697	8	67474409	0.0110004552966971
546	ENSG00000176083	1	26688124	2.35009355305407e-06
547	ENSG00000166704	19	58488420	0.00964363278018364
548	ENSG00000188227	19	37997840	0.0183172754308555
549	ENSG00000173068	9	16409500	0.0120630426336139
550	ENSG00000059728	2	70124819	0.0149748764873567
551	ENSG00000105419	19	47906380	0.0133731485221365
552	ENSG00000169297	23	30322322	2.87957561387202e-05
553	ENSG00000182983	3	42947222	0.0121007109964898
554	ENSG00000269343	19	58331098	0.0249333661469732
555	ENSG00000167962	16	2047654	0.00286914163505217
556	ENSG00000175809	23	22291064	0.0820680730077905
557	ENSG00000121297	19	31765850	0.00847789946080609
558	ENSG00000197128	19	57978030	0.139783562196086
559	ENSG00000120094	17	46605887	0.0833470454629578
560	ENSG00000175329	22	35462128	0.0611037583390694
561	ENSG00000119715	14	76776956	0.0273753678810147
562	ENSG00000166949	15	67356100	0.0271865662601663
563	ENSG00000124151	20	46130600	0.053776004439665
564	ENSG00000166529	7	99647389	0.00240032140091926
565	ENSG00000257591	19	12251031	0.0334924777478661
566	ENSG00000164256	5	23507263	0.0017538124834071
567	ENSG00000260027	17	46684593	0.0104949747540744
568	ENSG00000204859	1	6640060	0.0045859238999664
569	ENSG00000131845	19	57862674	0.101324599544104
570	ENSG00000103343	16	3451234	0.0275379796326236
571	ENSG00000146618	7	19184404	0.0829100226567206
572	ENSG00000171291	19	11959540	0.00364180016106562
573	ENSG00000124813	6	45295893	0.000985576966367079
574	ENSG00000131196	18	77155855	0.0988507736187084
575	ENSG00000183734	11	2289724	0.0023724134916167
576	ENSG00000006704	7	73868119	0.0276102994557404
579	ENSG00000186130	9	125670334	0.0093424824632024
580	ENSG00000159915	19	44754317	0.0908135791078241
581	ENSG00000186564	1	47901688	0.00666367840796587
582	ENSG00000166432	23	101137261	0.000278221865533874
583	ENSG00000256683	19	52467595	0.029232769528486
584	ENSG00000134874	13	96230456	0.0149089607979713
585	ENSG00000181472	6	151685251	0.00499403811823295
586	ENSG00000181666	19	37803738	0.0179759410019392
587	ENSG00000185869	19	37379025	0.0455742070422174
588	ENSG00000143157	1	166808680	0.026542833244145
589	ENSG00000184677	1	22778343	0.0116061714521633
590	ENSG00000144355	2	172949467	0.00226777426182553
591	ENSG00000181690	8	57073462	7.26606886588546e-05
592	ENSG00000152433	19	57874844	0.00755312428851707
593	ENSG00000159905	19	44455374	0.0515576781446349
594	ENSG00000178187	5	178368191	0.056056049361365
595	ENSG00000155592	16	25247321	0.140022807772818
596	ENSG00000174255	3	113953482	0.000835890755089829
597	ENSG00000136535	2	162272604	0.0231619007589175
598	ENSG00000165061	8	40388108	0.0998705947982675
599	ENSG00000104447	8	116420723	0.0140725969444916
600	ENSG00000100968	14	24834878	0.035307787469892
601	ENSG00000123411	12	56401442	0.00285247434045692
602	ENSG00000179965	16	30418617	0.0910567485788814
603	ENSG00000133937	14	95234552	0.0512498180086118
604	ENSG00000186020	19	37039002	0.00707386876841434
605	ENSG00000143995	2	66662264	0.0184386385130017
606	ENSG00000263002	19	44645709	0.0586089376359266
607	ENSG00000128709	2	176987087	0.0164534669308683
608	ENSG00000136630	1	221051698	0.0197616922955187
609	ENSG00000183434	23	132350696	0.0505550716316703
610	ENSG00000168916	5	123972608	0.034052358622806
611	ENSG00000197937	19	53627324	0.0244960843593471
612	ENSG00000169856	15	53049636	0.0406837157019722
613	ENSG00000143190	1	167190065	0.142016780151294
614	ENSG00000102984	16	71893582	0.003920697324771
615	ENSG00000134954	11	128328659	0.0247333726888371
616	ENSG00000119403	9	123617976	0.000250293687951613
617	ENSG00000010539	16	3272324	0.110256392563336
618	ENSG00000163320	3	88101093	0.023295784963848
619	ENSG00000091010	5	145718586	0.0538482475644015
620	ENSG00000183309	8	144718182	0.0242890686097388
621	ENSG00000008441	19	13106421	0.0301295911028795
622	ENSG00000168348	14	36003247	0.0617813828292996
623	ENSG00000157557	21	40177230	0.0332165198028053
624	ENSG00000159263	21	38071432	0.00955360532416546
625	ENSG00000120075	17	46668618	0.278161960949555
626	ENSG00000189298	6	28317690	0.0297857312302276
627	ENSG00000179627	14	105266932	0.0394749077908452
628	ENSG00000171786	1	160336856	0.0568465545519185
629	ENSG00000129514	14	38059188	0.00684741992297546
630	ENSG00000136504	17	47865916	0.0361287708878335
631	ENSG00000196597	9	99578753	0.0158755738019819
632	ENSG00000115041	2	95963051	0.00321347863011298
633	ENSG00000181135	8	144766621	0.0144690433796237
634	ENSG00000160062	1	33005027	0.0839011068622488
635	ENSG00000159588	1	46085715	0.00141154492475167
636	ENSG00000089335	19	35168543	0.0297662624765544
637	ENSG00000182903	4	419603	0.0151658627421555
638	ENSG00000186814	18	32831031	0.0127542371785661
639	ENSG00000127081	9	95607873	0.0803813450807048
640	ENSG00000144161	2	112969101	0.2103352263806
641	ENSG00000177606	1	59246464	0.0223327776636028
642	ENSG00000164532	7	35242041	0.11028049220245
643	ENSG00000180884	19	35447257	0.1051457392195
644	ENSG00000175727	12	122516627	0.00723087521915932
645	ENSG00000143032	1	91177095	0.0970213591826465
646	ENSG00000180626	17	5082830	0.0364895837000437
647	ENSG00000148200	9	127279553	0.0341082902828181
648	ENSG00000100207	22	42556018	0.0414013705655721
649	ENSG00000154957	17	11880755	4.93667352137469e-05
650	ENSG00000178229	19	57831876	0.0225859009491705
651	ENSG00000172379	15	80696691	0.102319542530879
652	ENSG00000186230	19	57946696	0.0494576213966969
653	ENSG00000169136	19	50431958	0.166699817084121
654	ENSG00000235109	6	28292513	0.0430681499576809
655	ENSG00000119042	2	200134222	0.0352332605948449
656	ENSG00000167394	16	31072163	0.109399298276164
657	ENSG00000205899	17	1173852	0.128136637063926
658	ENSG00000181722	3	114056940	0.0507412295850427
659	ENSG00000165495	11	125034582	0.0109348775686539
660	ENSG00000215356	8	7783858	0.128889100425991
661	ENSG00000105136	19	57999078	0.0317404250824863
662	ENSG00000198517	7	1570349	0.000273414230609883
663	ENSG00000261787	8	67858735	0.00777633769689363
664	ENSG00000221923	19	52873169	0.0609970969557036
665	ENSG00000173404	20	20348764	0.0488951556185125
666	ENSG00000111249	12	111471827	0.0473033766176205
667	ENSG00000099364	16	30934375	0.00449115653220329
668	ENSG00000258873	19	57665388	0.0999329517157735
669	ENSG00000160633	19	5623045	0.0297086527462541
670	ENSG00000189079	12	46123447	0.0770420455426732
671	ENSG00000125798	20	22561642	0.000159893383749965
672	ENSG00000001167	6	41040683	0.0128417177222532
673	ENSG00000173253	9	1050353	0.0183142878761092
674	ENSG00000152926	7	64432153	0.0471965134635668
675	ENSG00000112511	6	33378175	0.0211972458078495
676	ENSG00000197062	6	28234787	0.0119888224107166
678	ENSG00000256087	19	52538394	0.00457333116680706
679	ENSG00000124440	19	46800302	0.0352021041300374
680	ENSG00000196214	19	52772823	0.101765515283917
681	ENSG00000116132	1	170631868	0.00036800574025834
682	ENSG00000164296	5	149372680	0.144143271938717
683	ENSG00000254004	19	37001596	0.0175397894489618
684	ENSG00000125812	20	23342786	0.0278118366748718
685	ENSG00000163132	4	4861392	0.354022484344954
686	ENSG00000196391	15	90895476	0.0359048859937895
687	ENSG00000101883	23	119243010	0.00924176139123887
688	ENSG00000138073	2	27353623	0.104530331703497
689	ENSG00000136866	9	115800659	0.0955824425548907
690	ENSG00000136367	14	23990065	0.0163560863788012
691	ENSG00000061455	5	122424815	0.109547971068136
692	ENSG00000164334	5	118965253	0.104207971082242
693	ENSG00000204519	19	58193336	0.143596694188488
694	ENSG00000147117	23	47229981	0.0218011895716297
695	ENSG00000074219	19	49843851	0.148616007119573
696	ENSG00000198783	17	33288548	0.148653389865338
697	ENSG00000006194	16	3313742	0.135739793969766
698	ENSG00000135100	12	121416345	0.0440411680628702
699	ENSG00000181007	19	36874021	0.0584779050443046
700	ENSG00000164631	7	6728063	0.11446664908613
701	ENSG00000178163	4	10441497	0.0256368861811621
702	ENSG00000180613	4	54965689	0.0584808963712708
703	ENSG00000123405	12	54685894	0.127824957125428
704	ENSG00000139445	12	109715783	0.155153731031753
705	ENSG00000117000	1	40627044	0.111669084761169
706	ENSG00000173825	11	65122237	0.011682853631522
707	ENSG00000081189	5	88013974	0.195475262978736
708	ENSG00000205250	16	67226071	0.00071805240313403
709	ENSG00000121454	1	180199420	0.349869867131284
710	ENSG00000164916	7	4683387	0.0327776690380317
711	ENSG00000175550	11	65686727	0.03509742313214
712	ENSG00000245680	19	37672480	0.300615991025702
713	ENSG00000184828	18	45553043	0.00339655573114503
714	ENSG00000136826	9	110247132	0.0435246177906764
715	ENSG00000009950	7	73007523	0.201031861464458
716	ENSG00000215612	4	8847801	0.134688336517951
717	ENSG00000233608	2	239756672	0.0143349496227471
718	ENSG00000187607	17	15602890	0.0347525141418942
719	ENSG00000105698	19	35759880	0.161167221502121
720	ENSG00000162924	2	61108655	0.066027781726341
721	ENSG00000196693	10	43084554	0.00699125182799486
722	ENSG00000173041	7	63980261	0.150036902257296
723	ENSG00000144331	2	180306708	0.0263265505593116
724	ENSG00000152439	19	58011282	0.136340317735245
725	ENSG00000198040	12	133613877	0.0535246721701656
726	ENSG00000167232	19	23487792	0.0642555662042016
727	ENSG00000136931	9	127243515	0.0312060562720374
728	ENSG00000170903	11	105866349	0.0444356666375349
729	ENSG00000152443	19	58258163	0.143884295184893
730	ENSG00000124827	6	10873455	0.135466915764299
731	ENSG00000227059	12	133794897	0.164169215166271
732	ENSG00000187792	22	24083768	0.125695822367489
733	ENSG00000197024	7	148823507	0.0152553460488102
734	ENSG00000102145	23	48644961	0.0476076993456253
735	ENSG00000004848	23	25021810	0.0224997322177921
736	ENSG00000117505	1	93811444	0.0274961604727661
737	ENSG00000070476	3	126156443	0.0790590205881214
738	ENSG00000100811	14	100704634	0.0259114715007128
739	ENSG00000171448	9	125677844	0.098479258909504
740	ENSG00000177374	17	1957447	0.0560454652377396
741	ENSG00000106031	7	27233121	0.0131348299771116
742	ENSG00000176371	15	85144216	0.0484763805102647
743	ENSG00000096654	6	27418521	0.00237196061456621
744	ENSG00000152467	19	58545399	0.100782124224861
745	ENSG00000066422	3	101367732	0.0931030108755797
746	ENSG00000179388	8	22545171	0.124348827411889
747	ENSG00000198046	19	56950693	0.0651667973576203
748	ENSG00000112238	6	100054605	0.0978563380454394
749	ENSG00000072310	17	17713712	0.114651266153028
750	ENSG00000171606	19	58694395	0.0205512362110344
751	ENSG00000184659	9	70426622	0.152165815866729
752	ENSG00000198028	19	9577182	0.0128447638446996
753	ENSG00000166478	11	9481865	0.0221518490591103
754	ENSG00000141579	17	80787310	0.0181909000748235
755	ENSG00000167034	8	23536205	0.11918436340063
756	ENSG00000185022	22	38597888	0.0510071885907127
757	ENSG00000171169	9	130823511	0.119673131858726
758	ENSG00000084676	2	24714782	0.0339261392836673
759	ENSG00000187626	6	28212400	0.0247898644837023
760	ENSG00000164736	8	55370494	0.0242191156133176
761	ENSG00000187815	1	40942886	0.0513348259088898
762	ENSG00000112837	6	85397090	0.0820805901199049
763	ENSG00000162664	1	90460670	0.00159848013563374
764	ENSG00000138083	2	45168901	0.138384160820014
765	ENSG00000164299	5	79615443	0.127296533423622
766	ENSG00000126804	14	64970429	0.183666512307288
767	ENSG00000089775	14	64915823	0.0907936635058502
768	ENSG00000157933	1	2160133	0.169374559085224
769	ENSG00000165606	10	50572236	0.129485271804167
770	ENSG00000039600	5	157052686	0.0966966530253673
771	ENSG00000189120	17	45922278	0.122229772470619
772	ENSG00000163792	2	27371871	0.0657193088644871
773	ENSG00000197714	19	57791418	0.217366581120419
774	ENSG00000050344	7	26191859	0.0717779028373774
775	ENSG00000164438	5	170736287	0.338628427152135
776	ENSG00000197343	7	99156028	0.0567108887277345
777	ENSG00000118689	6	108881037	0.109211155288864
778	ENSG00000197619	19	52494584	0.143654507706708
779	ENSG00000169740	10	44139306	0.172967722845505
781	ENSG00000249471	19	58962970	0.0264919365213272
782	ENSG00000016082	5	50678920	0.0306468192272559
783	ENSG00000267508	19	44886458	0.178454772803938
784	ENSG00000196110	19	9404950	0.0302532465816584
785	ENSG00000221994	23	47842755	0.0312959553776492
786	ENSG00000171735	1	6845383	0.0655047883112602
787	ENSG00000152784	4	81105032	0.0731362727175931
788	ENSG00000198176	13	114239055	0.00567256070553593
790	ENSG00000141258	17	2240791	0.00710656797507147
791	ENSG00000082175	11	100900354	0.00349843759009629
792	ENSG00000178177	4	17842821	0.0316216601826656
793	ENSG00000204514	19	58360098	0.04414096062234
794	ENSG00000143171	1	165370158	0.0796348562984377
795	ENSG00000217236	2	175199673	0.118034242742796
796	ENSG00000166716	15	85291865	0.129720780148314
797	ENSG00000186448	3	44626379	0.0119169391121243
798	ENSG00000215397	20	642239	0.145226751900537
799	ENSG00000179348	3	128198269	0.0874270020212463
800	ENSG00000167157	9	132427919	0.00783487655810578
801	ENSG00000158805	16	89786807	0.066811998925187
802	ENSG00000188313	3	146232966	0.10508986993627
803	ENSG00000121417	19	58141760	0.0759392848615026
804	ENSG00000187098	3	69788585	0.128650909211117
805	ENSG00000160961	19	14800612	0.0181887020341019
806	ENSG00000188171	19	20802866	0.14853644212485
807	ENSG00000269699	19	57285919	0.111367188299827
808	ENSG00000164600	7	31377074	0.202593428166481
810	ENSG00000125952	14	65472891	0.0229836762630321
811	ENSG00000118058	11	118307204	0.204246545315239
812	ENSG00000243943	2	27805896	0.0200609104916297
813	ENSG00000172273	11	118992296	0.11743531504302
814	ENSG00000122034	13	27998680	0.111380506804604
815	ENSG00000130675	7	156786744	0.0422673462400223
816	ENSG00000185730	8	144371845	0.199999312076364
817	ENSG00000182463	20	51588945	0.117080923954092
818	ENSG00000164107	4	174446119	0.097170359608775
819	ENSG00000010803	1	41492871	0.108451252933559
820	ENSG00000198556	7	99070515	0.0151622894238455
821	ENSG00000196418	1	247285276	0.0288498017840483
822	ENSG00000089094	12	121866899	0.221184655116931
823	ENSG00000167840	17	5008835	0.0639836117810931
824	ENSG00000175879	2	176994421	0.0302044204147812
825	ENSG00000198815	1	42642209	0.23254691412192
826	ENSG00000215343	8	11961897	0.215907436451
827	ENSG00000220201	19	10415478	0.0133259289749165
828	ENSG00000118418	6	79910961	0.0463268198119833
829	ENSG00000138378	2	191894301	0.011540583325468
830	ENSG00000126603	16	4364761	0.000580331258464416
831	ENSG00000135111	12	115108058	0.0222659620010311
832	ENSG00000213999	19	19256376	0.000206134136539973
833	ENSG00000162367	1	47681961	0.0319448663430672
834	ENSG00000168772	4	105389468	0.0619785008681117
835	ENSG00000120690	13	41506055	0.0232667169850462
836	ENSG00000135903	2	223064606	0.0969555507641255
837	ENSG00000188295	1	247263263	0.166658560154325
838	ENSG00000215421	18	72265105	0.105826587499531
839	ENSG00000108813	17	48046333	0.0832632259195319
840	ENSG00000189190	19	53267447	0.604950486918642
841	ENSG00000235608	4	1396719	0.226945754749009
842	ENSG00000120068	17	46688738	0.0121655500383228
843	ENSG00000164853	7	1272542	0.227646535413408
844	ENSG00000236287	11	10871443	0.0971683471107021
845	ENSG00000125850	20	17937622	0.416744737726075
846	ENSG00000198300	19	57321444	0.869318574455779
847	ENSG00000108511	17	46671638	0.294943010589502
848	ENSG00000168661	19	35417806	0.225163646636341
849	ENSG00000161642	12	54762916	0.222870687364634
850	ENSG00000181220	7	149169884	0.0187395970875171
851	ENSG00000153560	3	33429827	0.079049073782219
852	ENSG00000131116	19	44111370	0.1767077624382
853	ENSG00000198039	7	64342870	0.287586674705437
854	ENSG00000177732	20	306206	0.0028321027784372
855	ENSG00000204231	6	33161364	0.0578960777712189
856	ENSG00000112200	6	56954807	0.0316785442019112
857	ENSG00000170166	2	177015949	0.0698573998984263
858	ENSG00000177311	3	141106653	0.267729395260563
859	ENSG00000112592	6	170863389	0.00799375264068609
860	ENSG00000269404	19	50922194	0.00176087099814998
861	ENSG00000137947	1	89318614	0.119979503115025
862	ENSG00000132170	3	12328866	0.0836209118052478
863	ENSG00000059122	16	2961937	0.058470170392314
864	ENSG00000186918	8	28203101	0.0928699620928702
865	ENSG00000198816	19	7580177	0.18033284532548
866	ENSG00000146587	7	5085451	0.190908102040961
867	ENSG00000164684	8	81540685	0.121758549290871
868	ENSG00000095794	10	35415718	0.129472754125999
869	ENSG00000232237	1	201083080	0.1589812702749
870	ENSG00000146676	7	44915895	0.184999852925443
871	ENSG00000179195	12	124456391	0.179706377409151
872	ENSG00000257315	1	203765436	0.282591498040742
873	ENSG00000025434	11	47269850	0.00427584515798596
874	ENSG00000106331	7	127250345	0.247765073528827
875	ENSG00000122180	1	203052259	0.135985362611188
876	ENSG00000170374	12	53720361	0.138658267675515
877	ENSG00000196757	19	12035882	0.000401286954868688
878	ENSG00000171956	15	60296420	0.125176279753612
879	ENSG00000196724	19	58433251	0.113098769602181
880	ENSG00000165066	8	41502696	0.187796288053693
881	ENSG00000102804	13	45007654	0.132621380444178
882	ENSG00000162086	16	3355405	0.143574546513394
883	ENSG00000180828	8	65492813	0.0116887422641501
884	ENSG00000171425	19	56146824	0.138115850029679
885	ENSG00000007968	1	23832921	0.0107870028879993
886	ENSG00000126368	17	38249039	0.136224953764491
887	ENSG00000100987	20	25051520	0.098558497854652
888	ENSG00000121075	17	59529764	0.321582276909872
889	ENSG00000147124	23	47305277	0.0282889799773873
890	ENSG00000181894	19	58637618	0.0981102172257105
891	ENSG00000130751	19	47523076	0.132402265101227
892	ENSG00000189420	23	152683779	0.018453960937236
893	ENSG00000151615	4	147560044	0.20274228823783
894	ENSG00000124496	6	42192668	0.204988151991322
895	ENSG00000178764	8	123793632	0.159605567782317
896	ENSG00000103241	16	86544132	0.131881987207448
897	ENSG00000196247	7	64126510	0.259014475300892
898	ENSG00000117595	1	209959035	5.42002142389617e-07
899	ENSG00000179528	2	74724643	0.534943497386249
900	ENSG00000185219	3	44481261	0.0418994574259148
901	ENSG00000106852	9	124964855	0.414628023446338
902	ENSG00000119725	14	74353319	0.235653600492885
903	ENSG00000105856	7	106809405	0.00340413181991132
904	ENSG00000156150	1	110602615	0.267034669514328
905	ENSG00000129911	19	1852398	0.225069535148332
906	ENSG00000179943	19	56102745	0.0995052492539346
907	ENSG00000131721	23	119292466	0.240547186844661
908	ENSG00000184517	16	75182389	0.240868166272423
909	ENSG00000186350	9	137208943	0.0954737837057435
910	ENSG00000083838	19	58985383	0.0385780323898662
911	ENSG00000198911	22	42229108	0.302371827990367
912	ENSG00000188629	19	9435020	0.183373536018606
913	ENSG00000120669	13	36742930	0.116490361639882
914	ENSG00000116044	2	178095032	0.0244586315672354
915	ENSG00000136352	14	36985601	0.038078780304738
916	ENSG00000117036	1	157090982	0.449851332779683
917	ENSG00000174332	1	53971909	0.0353650061042135
918	ENSG00000011590	19	36195428	0.00117762229688992
919	ENSG00000006468	7	13930852	0.124281609569344
920	ENSG00000170122	9	116236	0.000488736726677342
921	ENSG00000178175	5	71738478	0.00226015317757856
922	ENSG00000168813	19	32836499	0.202158316289956
923	ENSG00000159556	15	76629064	0.0112975957417143
924	ENSG00000170396	2	185463092	0.239994795634079
925	ENSG00000075407	10	38383263	0.0697009740657073
926	ENSG00000189308	4	83845755	0.0269417756438535
927	ENSG00000109851	11	20177700	0.0613689299071458
928	ENSG00000181965	5	134869990	0.241602767467656
929	ENSG00000153879	19	33864235	0.0266062856657492
930	ENSG00000028839	6	134273307	0.0575188027685143
931	ENSG00000160973	8	145698794	0.319486975225122
932	ENSG00000213347	5	176728461	0.0103812927276208
933	ENSG00000116016	2	46520805	0.00557732287121857
934	ENSG00000120149	5	174151535	0.326679721488952
936	ENSG00000066136	1	41157319	0.297064461290278
937	ENSG00000172238	4	94750041	0.236366493643065
938	ENSG00000184271	12	51580718	0.0523113279079785
939	ENSG00000159592	1	46092975	0.257265577718856
940	ENSG00000134323	2	16080685	0.188734010675109
941	ENSG00000160336	19	53935226	0.203100946102098
942	ENSG00000166454	16	81069451	0.366625602393568
943	ENSG00000185404	2	231191898	0.459707586103629
944	ENSG00000197779	23	47696300	0.210231317709154
945	ENSG00000179981	18	72922709	0.13195278790222
946	ENSG00000124613	6	27342393	0.104764676882958
947	ENSG00000153975	6	116956780	0.0366602793426201
948	ENSG00000169926	15	31619769	0.345194475466623
949	ENSG00000106546	7	17338245	0.129549472431103
950	ENSG00000168267	10	23481255	0.304969852393644
951	ENSG00000167182	17	45973515	0.137189756042585
952	ENSG00000124782	6	7107829	0.11872636485579
953	ENSG00000175325	5	177419235	0.236259323440587
954	ENSG00000253293	7	27210209	0.125462835125813
955	ENSG00000107175	9	35732331	0.528703783661289
956	ENSG00000198182	19	38187263	0.644651232571731
957	ENSG00000198185	20	45129700	0.249018958295465
958	ENSG00000142556	19	52516017	0.130249376191175
959	ENSG00000196967	19	37597635	0.262079416992272
960	ENSG00000128645	2	177053306	0.120424310834276
961	ENSG00000197134	19	22235253	0.21989167503293
962	ENSG00000137273	6	1390068	0.167760775892822
963	ENSG00000175745	5	92919042	0.207761980489347
964	ENSG00000111087	12	57853917	0.434083842162521
965	ENSG00000197576	7	27168125	0.0413523583690654
966	ENSG00000198315	6	28109687	0.0358389650398776
967	ENSG00000204595	19	54135309	0.293375444009394
968	ENSG00000133740	8	86089459	0.086144939149613
969	ENSG00000122386	16	3162560	0.222431138884314
970	ENSG00000114439	3	107241782	0.288255483205547
971	ENSG00000204060	1	41827593	0.213750355112745
972	ENSG00000189144	19	38229202	0.272086779485469
973	ENSG00000146757	7	64838711	0.677020135521577
974	ENSG00000064489	19	19256375	0.24347354778544
975	ENSG00000104885	19	2164147	0.290306588533723
976	ENSG00000132005	19	14072349	0.395161240900752
977	ENSG00000198546	10	135122913	0.25170493118928
978	ENSG00000131127	4	331602	0.0862771480855346
979	ENSG00000105880	7	96649703	0.152226040328106
980	ENSG00000196150	8	146076631	0.135441083871802
981	ENSG00000143379	1	150898738	0.332012814812706
982	ENSG00000177463	3	14989090	0.108802006202699
983	ENSG00000197385	3	32023262	0.0211152983239616
984	ENSG00000183733	2	71004441	0.263107041513239
985	ENSG00000147596	8	70963885	0.171600476840167
986	ENSG00000096401	6	44355261	0.0587215123001784
987	ENSG00000131061	20	32319462	0.0812203837040963
988	ENSG00000118263	2	207938860	0.0337125385524305
989	ENSG00000164900	7	150845675	0.390245696708141
990	ENSG00000197951	19	57106631	0.287740366530968
991	ENSG00000185155	1	226411318	0.443832773177775
992	ENSG00000203326	19	53868945	0.317330378845518
993	ENSG00000075426	2	28615314	0.138371600943077
994	ENSG00000165684	9	139270028	0.299589800856028
995	ENSG00000189299	23	55649832	0.341710079276882
996	ENSG00000129028	15	71173680	0.180878600481677
997	ENSG00000197162	16	30585060	0.133251851598094
998	ENSG00000182348	7	88388681	0.556949829351847
999	ENSG00000144655	3	39183345	0.490262539393572
1000	ENSG00000172000	19	2867332	0.297578516857491
1001	ENSG00000196628	18	52889561	0.17023195514475
1002	ENSG00000167554	19	52839497	0.37068179749416
1003	ENSG00000170631	8	146155743	0.32510985682903
1004	ENSG00000258405	19	52956828	0.303514094311595
1005	ENSG00000154655	18	5954704	0.340617698621989
1006	ENSG00000109787	4	38665816	0.0223709255593748
1007	ENSG00000214336	2	88747725	0.124861046748103
1008	ENSG00000081059	5	133450401	0.350486663754934
1009	ENSG00000160321	19	22115759	0.367882079541827
1010	ENSG00000177494	3	111311746	0.247741633848601
1011	ENSG00000218891	19	56088898	0.076310446049056
1012	ENSG00000162419	1	28995243	0.63454503528796
1013	ENSG00000185002	6	117198374	0.210932990845084
1014	ENSG00000152217	18	42260137	0.917196819490855
1015	ENSG00000184302	14	60975668	0.24405775904853
1016	ENSG00000151322	14	33404138	0.280734787606117
1018	ENSG00000171604	5	139026883	0.193745271396172
1019	ENSG00000162772	1	212738675	0.249381353891842
1020	ENSG00000187801	1	40915773	0.294604268672667
1021	ENSG00000125817	20	3764497	0.18589779748442
1022	ENSG00000197608	19	52567718	0.60266191968634
1023	ENSG00000065526	1	16174358	0.36774265103748
1026	ENSG00000156374	10	105062552	0.372020837915081
1027	ENSG00000140987	16	3432084	0.369182975192977
1028	ENSG00000104221	8	37700785	0.375205167838416
1029	ENSG00000112246	6	100832890	0.349091886719484
1030	ENSG00000213967	19	24097678	0.0181299584657132
1031	ENSG00000204524	19	57751972	0.213106224989427
1032	ENSG00000169057	23	153287023	0.0455911232447995
1033	ENSG00000130584	20	62375018	0.406133069884772
1034	ENSG00000125740	19	45971252	0.153363532596866
1035	ENSG00000139083	12	11802787	0.0257762970886525
1036	ENSG00000137270	6	52991761	0.263325612104885
1037	ENSG00000141946	19	57645463	0.37719038268373
1038	ENSG00000177599	19	11908481	0.0218296684102704
1039	ENSG00000109906	11	113930314	0.997460242713057
1040	ENSG00000113658	5	135468533	0.452089858099861
1041	ENSG00000160094	1	33722145	0.330581852371411
1042	ENSG00000167967	16	2273566	0.438637671838958
1043	ENSG00000175213	11	46722367	0.169446606225027
1044	ENSG00000198538	19	53304562	0.0773636373229514
1045	ENSG00000170260	7	148936741	0.0264997304179533
1046	ENSG00000054598	6	1610680	0.152614548762682
1047	ENSG00000180357	15	64791490	0.374582130339051
1048	ENSG00000049768	23	49106896	0.0443373217610516
1049	ENSG00000188785	19	57901217	0.380609968777488
1050	ENSG00000135365	11	45950870	0.148316517682127
1051	ENSG00000129194	17	7491495	0.607512925343328
1052	ENSG00000196946	12	8290732	0.121075282184842
1053	ENSG00000099326	19	59073297	0.0406850957402454
1054	ENSG00000115415	2	191829083	0.322365151825013
1055	ENSG00000129654	17	74132413	0.0646633416288946
1056	ENSG00000172845	2	174771186	0.318082893485395
1057	ENSG00000165702	9	135820931	0.213862400916673
1058	ENSG00000128610	7	121941447	0.385731633246664
1059	ENSG00000144792	3	44619714	0.282791215468518
1060	ENSG00000148300	9	136271185	0.0526754675050112
1061	ENSG00000197935	6	28962561	0.567069556805033
1062	ENSG00000204611	19	52616343	0.190240324039883
1063	ENSG00000175279	1	10490158	0.321265423154483
1064	ENSG00000215474	18	44746292	0.406634485223037
1065	ENSG00000179361	15	74833517	0.407881637101811
1066	ENSG00000142409	19	56598731	0.358350356524664
1067	ENSG00000105732	19	42572628	0.35048798491459
1068	ENSG00000169953	24	20934593	0.244843352091011
1069	ENSG00000164778	7	155250823	0.855493025922334
1070	ENSG00000101096	20	50003493	0.279170453242775
1071	ENSG00000149922	16	30097113	0.0542858637944361
1072	ENSG00000118620	19	21203425	0.504087729598677
1073	ENSG00000213762	19	58125600	0.712052543652702
1074	ENSG00000213096	19	24216275	0.113433751220245
1075	ENSG00000176293	19	58571101	0.646390377848025
1076	ENSG00000138738	4	121613069	0.122139814528015
1077	ENSG00000197362	7	148766734	0.0288648682275061
1078	ENSG00000119138	9	72999502	0.152118268404034
1079	ENSG00000130182	16	3138894	0.375012550966278
1080	ENSG00000140009	14	64550949	0.500897668423109
