,TE.fixed,lower.fixed,upper.fixed,pval.fixed,TE.random,lower.random,upper.random,pval.random
ENSG00000197961.10,0.937892248325596,0.878725214301946,1.00104316474863,0.0537800311911829,0.968861183384184,0.852448761486531,1.10117116133957,0.628134271099808
ENSG00000168310.9,0.850914577395017,0.785006203797345,0.922356555299607,8.67765514780935e-05,0.850105084242822,0.712165348494513,1.01476245057866,0.072218801493427
ENSG00000084676.14,0.922049444665835,0.855428373799099,0.993858988605682,0.0339261392836673,0.926474597649879,0.828815544979604,1.03564078315113,0.179026813783323
ENSG00000136866.12,0.973272683709529,0.942754314637452,1.00477897809402,0.0955824425548907,0.968599324655777,0.927784806881429,1.01120932867736,0.146367260561365
ENSG00000029363.14,0.975873935391165,0.880354679453253,1.08175711449309,0.64216086045822,0.986873814869276,0.874085797504966,1.11421548005315,0.83102662608953
ENSG00000176723.8,0.953727292496342,0.916892553034081,0.992041810616159,0.0183956640564447,0.946993037786401,0.897382064219323,0.999346710139659,0.0472818165038029
ENSG00000166526.15,0.846894894315525,0.77552575183635,0.924831909603762,0.000215857935056709,0.84824796257128,0.772322381078153,0.931637647224309,0.000581639035869024
ENSG00000141027.19,0.956340262644993,0.889289435635707,1.02844660164225,0.228718489049036,0.948987259598567,0.851465431995022,1.05767866203365,0.343948116924567
ENSG00000188785.10,0.972222115538312,0.912885117105288,1.03541598414817,0.380609968777488,0.971540843751549,0.909181506884678,1.03817730995401,0.393649026002304
ENSG00000171940.12,1.06842702604678,1.00813571518992,1.13232404406198,0.0255240019008412,1.06842702604678,1.00813571518992,1.13232404406198,0.0255240019008412
ENSG00000157429.14,0.870521718505756,0.817218307291604,0.92730186735747,1.69922796727678e-05,0.843676362196435,0.758902776960384,0.93791961992803,0.00165410597937928
ENSG00000186350.9,0.948721380837609,0.891790721269317,1.00928641327117,0.0954737837057435,0.942675424298134,0.848504372157982,1.04729802784117,0.271615493637318
ENSG00000157259.6,1.05858542964489,0.985217683466599,1.13741676652969,0.120284883214929,1.05923172540248,0.96459733061879,1.16315047998254,0.228162586724766
ENSG00000169548.3,1.01530982041263,1.00687485536526,1.02381544829856,0.000357524738741247,1.01668053000895,1.00516816561754,1.0283247474956,0.00441127363894135
ENSG00000126351.11,0.934484593075158,0.883930849195829,0.987929605001689,0.0169439099631676,0.900654504010212,0.817086595393929,0.992769359045475,0.035201870226911
ENSG00000114166.7,0.919532420427615,0.875417123756482,0.965870839479575,0.000824938869664593,0.911731352395897,0.844277649114231,0.984574280526978,0.0184544412630336
ENSG00000128604.17,0.96910474275415,0.927686691879969,1.01237196852028,0.159068713882264,1.0011885440045,0.92763616477582,1.08057289992364,0.975659276949108
ENSG00000073584.17,0.921439182965957,0.849724497434366,0.99920641392424,0.0477970667692155,0.924590185160382,0.839244657641981,1.01861477783704,0.112577996777157
ENSG00000100297.14,1.000197840361,0.941239691792781,1.06284905809418,0.994908178487337,0.975332247971396,0.859968960742267,1.10617131240628,0.697357469899337
ENSG00000215021.7,0.991393470127596,0.921751422891148,1.06629725564059,0.816073490425791,0.992502389024238,0.893039472773527,1.10304305940643,0.888909868997445
ENSG00000183495.12,1.04152641979556,0.957243259431473,1.13323052676957,0.34464775481919,1.04600352779479,0.938772704264102,1.16548273633159,0.415053762540029
ENSG00000126746.16,1.0248834562903,0.95411419157895,1.10090187133605,0.500768898036039,1.02594198281388,0.952720546986876,1.10479085963765,0.497817791780549
ENSG00000100625.8,1.05219766441991,1.02340410438207,1.08180133367668,0.000325470292448445,1.0506920512779,0.997916474352269,1.10625870500346,0.0600207856229611
ENSG00000132773.10,0.935006999770026,0.859477751724992,1.01717361253893,0.117879532256581,0.922865082950327,0.815782286877117,1.04400398859997,0.202085875987191
ENSG00000118707.8,0.987252636615813,0.934670128884986,1.0427933218189,0.645934354601578,0.990697392232743,0.912495867570326,1.07560084144832,0.823707696079247
ENSG00000115548.15,1.06021174051712,0.982652425733397,1.14389269826655,0.131433243798914,1.10906997605123,0.989406944513205,1.24320555722749,0.0755444772417112
ENSG00000184677.15,0.907567970709272,0.841723982012668,0.978562615606869,0.0116061714521633,0.897240556324104,0.790154620291585,1.0188393451597,0.0944964665801304
ENSG00000272333.4,1.01824618575848,0.946667494040283,1.09523703025508,0.626817099105717,1.01179279078971,0.879410810435279,1.16410287359024,0.869837780508736
ENSG00000143614.7,0.998337033084481,0.914168266868657,1.09025533673564,0.970455618166079,1.01452999201019,0.894653577741428,1.15046888571844,0.822097337239076
ENSG00000171467.14,0.968095514509746,0.902282983055633,1.03870841278639,0.366696343053965,0.97658577973848,0.892329933236274,1.06879725723029,0.606784661939848
ENSG00000119138.4,0.970051984733196,0.930513325031553,1.01127069088764,0.152118268404034,0.96221118087105,0.876624519691238,1.05615384442972,0.417664354534743
ENSG00000030419.15,0.945058364886102,0.91171415850548,0.979622072015705,0.00204677547585784,0.948286817240127,0.902516626767173,0.996378195238938,0.0354030584818853
ENSG00000161405.15,0.922167208669628,0.898061245252229,0.946920229818727,2.02728189649814e-09,0.924520547417192,0.877599194854752,0.973950577447885,0.00314503664169631
ENSG00000105732.11,0.95994682737245,0.881006895664054,1.04595993052683,0.35048798491459,0.941925656702688,0.817277462175406,1.08558474180018,0.408749176081454
ENSG00000072310.15,0.962221503284664,0.917269260449989,1.00937670246269,0.114651266153028,0.943675999510156,0.868006354053873,1.02594225018337,0.174020196927973
ENSG00000160113.5,1.01331801999139,0.955828637973921,1.07426516516163,0.657067918392182,1.0201193196895,0.944004929289675,1.10237075476588,0.614625909595924
ENSG00000178175.10,0.964828200199946,0.942908572016452,0.987257390088532,0.00226015317757856,0.975478366225085,0.93243419016897,1.02050960057645,0.280923951715457
ENSG00000006194.9,0.92237512458741,0.829475721778804,1.0256790501754,0.135739793969766,0.917112005111523,0.815321226178203,1.031611103592,0.149447246029146
ENSG00000104856.12,0.985806284342599,0.935723238538121,1.03856994271899,0.591012706746316,1.00806274586802,0.914166720661755,1.11160303327532,0.872110192457138
ENSG00000054267.19,0.952580346805647,0.876580654224103,1.03516922572693,0.252135474969445,0.952937166830599,0.876415022292639,1.03614066490055,0.259024244836744
ENSG00000169016.15,1.13181219707479,1.03001050401965,1.24367552024773,0.0100281981138586,1.17178295503215,0.995419393656429,1.37939375348135,0.0568062580579667
ENSG00000009307.14,1.08703532032824,0.990445267949903,1.19304501306466,0.078790044880858,1.12059977432156,0.947611914239258,1.3251668065166,0.183198884843089
ENSG00000133884.8,1.03636972771375,0.929183293679441,1.15592070996921,0.521298688842797,1.0241208852433,0.855361935081374,1.22617519505559,0.795300919872986
ENSG00000146587.16,1.05381449296511,0.974205721207966,1.13992862226914,0.190908102040961,1.06828962160377,0.956229529084353,1.19348198409971,0.242662180114314
ENSG00000036549.11,1.03194142740427,0.938860108503776,1.13425109869698,0.514462637170329,1.02248981637676,0.884486037209817,1.18202592309118,0.763682091726725
ENSG00000160199.13,1.02162491182185,0.908792893405611,1.14846569337021,0.720121738561538,1.02381450116619,0.859801216784293,1.21911450267364,0.79161728640834
ENSG00000205903.5,1.00027240107487,0.932507983975425,1.07296119019444,0.993928354678231,0.98022544480413,0.849593634176454,1.13094294023617,0.784315382504011
ENSG00000125952.17,0.883665038692857,0.794304366070784,0.983078948024391,0.0229836762630321,0.892832697057759,0.749848314173038,1.06308197253809,0.203019445137841
ENSG00000102710.18,1.00844242859,0.927744955324068,1.09615916092507,0.843390960410971,1.01217085528045,0.889387933863441,1.15190436172082,0.85452477638111
ENSG00000089902.9,1.13550804090038,1.06000427425601,1.21638991678066,0.000294761983835286,1.13194314385245,1.03248509487671,1.24098186721772,0.00825970426460097
ENSG00000099326.7,0.94551435683182,0.896123129940507,0.997627858388658,0.0406850957402454,0.951189940360862,0.847678774608507,1.06734099017822,0.394604784084055
ENSG00000181472.4,1.14767992235001,1.04245579581272,1.26352523479275,0.00499403811823295,1.15858476528207,0.975640221741465,1.37583366125246,0.0932073789966805
ENSG00000179348.10,0.972904884664945,0.942735708084767,1.00403952718401,0.0874270020212463,0.968284980827889,0.921876933673042,1.01702924745202,0.198401585451476
ENSG00000108312.13,0.8577899504878,0.75974711471872,0.968484887804119,0.0132466774245832,0.822784681006853,0.672040326689804,1.0073422745835,0.058876337180145
ENSG00000122779.15,0.93614990727554,0.882213029754299,0.993384386009441,0.0293174047199896,0.943521283257424,0.861952619161612,1.03280898760494,0.207598734010888
ENSG00000115816.12,1.08973630200852,0.995909023943131,1.19240330127084,0.0613831614905497,1.20719692133099,0.997112404684877,1.4615447566632,0.0535672341012418
ENSG00000139613.10,1.02023317468509,0.954468082201957,1.09052963649316,0.555720081215843,1.02023317468509,0.954468082201957,1.09052963649316,0.555720081215843
ENSG00000071794.14,1.09019458296291,1.03703446692591,1.14607977519284,0.000709948721913318,1.11047169539954,1.00980933367819,1.22116853663041,0.0306716569699974
ENSG00000139083.9,0.923523699424496,0.861140770113104,0.990425785190366,0.0257762970886525,0.930212226973332,0.791119468619985,1.09375994591574,0.381337341490288
ENSG00000155545.18,0.963137768724185,0.892847180099738,1.03896207796655,0.331347587351418,0.972610911114892,0.876427312968325,1.07935018731431,0.601172694636329
ENSG00000144161.11,1.04988190743653,0.972887903041468,1.13296919009547,0.2103352263806,1.12712765420001,0.970516326064451,1.30901120851218,0.116909701837035
ENSG00000187079.13,1.07513042755456,1.01632721729569,1.13733590578177,0.0115927004844932,1.0813065987268,0.995689482428846,1.17428573976494,0.0632649896152518
ENSG00000162775.13,0.984227775806604,0.89522731699087,1.08207635790798,0.742340275786518,0.985348905233708,0.863730195748781,1.12409230315674,0.826188779751489
ENSG00000198176.11,1.09696139136648,1.02733824748981,1.17130292490217,0.00567256070553593,1.08683755889036,0.958707503279386,1.23209203576091,0.193228017667844
ENSG00000127511.8,0.984056050810798,0.903606687957757,1.07166793256693,0.711866895301216,0.974098730531234,0.843616437990873,1.1247627406151,0.720609206796096
ENSG00000257923.8,1.03036235504402,0.955229435683687,1.11140480290163,0.438768780193715,1.03709619041508,0.924921908530657,1.16287493922827,0.532849171081198
ENSG00000143379.11,1.04683629804455,0.954365851131073,1.14826639449101,0.332012814812706,1.06253200438158,0.941068415156935,1.19967288472526,0.327432620352952
ENSG00000167635.10,1.14724559455613,1.06028224332435,1.24134159797094,0.000636987937725325,1.21485597002853,1.031642124513,1.43060756520647,0.0196241158446821
ENSG00000168348.3,1.01009793468595,0.999504700096513,1.02080344150288,0.0617813828292996,1.01471454625143,0.996617980035892,1.03313970949748,0.111613725108733
ENSG00000120738.7,0.997925979954242,0.968471014772136,1.0282767850331,0.891964005214056,0.994326258195958,0.953061287779441,1.0373778899797,0.792469949732562
ENSG00000126561.15,0.888658479421208,0.843411712250886,0.936332613806888,9.54386971448797e-06,0.879599086443338,0.800514953311731,0.966496065652714,0.00760948704291966
ENSG00000175832.11,1.06078666384016,1.03436135595284,1.08788707128811,4.54407532782182e-06,1.05385296991242,1.01319064864598,1.09614718974898,0.0089830344151391
ENSG00000051180.15,1.15706617493358,1.10545754592449,1.21108416882333,3.69012839168892e-10,1.15331529218602,1.03921949196839,1.27993765847358,0.00727965144769121
ENSG00000064961.17,0.872558883308597,0.811712871161902,0.937965913674526,0.00021863370619385,0.86332918236378,0.770212694964399,0.967703183800889,0.0116108086275989
ENSG00000187801.13,1.02705731736437,0.977039029472657,1.07963622878099,0.294604268672667,1.03476275717265,0.961245478375759,1.11390273111172,0.363456958159924
ENSG00000123268.7,1.12767700634105,1.03409745001943,1.22972494575479,0.00655715162392169,1.15800066122477,1.00117580483584,1.33939066937089,0.0481784246500764
ENSG00000250571.5,1.01619503545799,0.966534088058087,1.06840758422108,0.52971524986716,1.01860637817924,0.937829825513909,1.1063403246947,0.661875881369173
ENSG00000156273.14,1.14198147573793,1.07216710066063,1.21634182780373,3.70806668381752e-05,1.14407633134435,1.05253606602792,1.24357795821852,0.00155972991261737
ENSG00000106546.11,0.966682368044562,0.925244318201937,1.00997626497642,0.129549472431103,0.966540235973526,0.90600735546212,1.03111748720766,0.302383237362992
ENSG00000122877.12,1.00497595040857,0.977131351357866,1.03361401667861,0.729164607992148,0.99608628659427,0.957287493036521,1.0364575924772,0.846606688653466
ENSG00000100811.9,1.15802650602873,1.01777991881252,1.31759859266013,0.0259114715007128,1.1884844563378,0.928081135952436,1.52195238997828,0.171163414875317
ENSG00000204569.8,0.787603553550223,0.719648809842031,0.861975103802514,2.14589186928025e-07,0.783797147510875,0.707702337736751,0.868073956645179,2.93744476859169e-06
ENSG00000104064.15,0.911945863808511,0.80881771262394,1.02822335062304,0.132220486466497,0.904802444035307,0.754409081189046,1.08517710502893,0.280760571415319
ENSG00000157933.9,1.05064766980858,0.979160976492484,1.12735347156951,0.169374559085224,1.05575117868537,0.97447785634873,1.14380285199284,0.184375229572365
ENSG00000204231.9,0.906758592680704,0.819521781304792,1.00328162613472,0.0578960777712189,0.900037530506041,0.756161426694923,1.07128918207334,0.235981331378667
ENSG00000142599.16,0.954790838626203,0.890292341093654,1.02396202173846,0.194835624839633,0.951366680153052,0.86225667664522,1.04968576599129,0.320426249513252
ENSG00000172059.9,0.994825752880388,0.941096287751961,1.051622763233,0.854697482815364,1.01292884245342,0.910633490662629,1.12671546829168,0.813046994577628
ENSG00000215271.7,0.868856786061847,0.807560943805377,0.934805132016954,0.000165828865710017,0.858924442823598,0.757530384999158,0.973889910014167,0.0176555559662868
ENSG00000166261.9,1.00955913100432,0.924059018747118,1.10297028470767,0.8331118340118,0.990923442009543,0.842522799538803,1.16546314053643,0.912287497217632
ENSG00000112592.11,1.15451310978726,1.03821836037672,1.28383447214996,0.00799375264068609,1.13280655293287,0.920282532019013,1.39440947939359,0.239473265372249
ENSG00000167766.17,1.00717587713826,0.968813349702866,1.04705746241042,0.718189478257472,1.0182254787512,0.936930100158229,1.10657467980057,0.670518929167627
ENSG00000123405.12,1.0157032710901,0.995536089482502,1.03627899159277,0.127824957125428,1.03013314582581,0.988900878844469,1.07308459404845,0.154317417284107
ENSG00000129071.8,1.00911129788603,0.916466499583019,1.11112147796405,0.853542716632894,1.03952740972664,0.90060792261011,1.19987533802853,0.596348447295041
ENSG00000125846.14,0.984989421577625,0.917006895442562,1.05801184859312,0.678509089726539,0.988678640579371,0.869346448774835,1.12439115120955,0.862263759179222
ENSG00000043355.9,1.04816890171354,1.03594017378422,1.06054198333293,3.93069221939245e-15,1.03910957776244,1.00978691536729,1.06928372527476,0.00861860427258462
ENSG00000274349.3,0.897110646488326,0.858843033230404,0.937083356216497,1.05210870890781e-06,0.875967236855211,0.813843520986482,0.942833088004025,0.000418075411227052
ENSG00000115415.17,1.02131242317659,0.979534149563084,1.06487258887309,0.322365151825013,1.03411559773171,0.956844827825224,1.11762643050766,0.397199530544847
ENSG00000198026.7,1.0451640217962,0.955787981046921,1.14289764479009,0.332783554516007,0.986659473701328,0.798007298899938,1.21990979078332,0.901280840178162
ENSG00000020256.18,1.15270453619782,1.05838484350266,1.25542968224459,0.00110330562143555,1.17631735376948,1.02578005129234,1.34894660413402,0.0201105249813441
ENSG00000136367.13,0.9589013098876,0.926605659967782,0.992322583196962,0.0163560863788012,0.959814714298557,0.908023828779744,1.01455959258475,0.147274891938044
ENSG00000148737.14,0.946342759923413,0.887377784758006,1.00922587272532,0.0929218315080334,0.961396442533679,0.848343873446236,1.08951469875263,0.537374428312398
ENSG00000152433.13,0.941240765536921,0.900337848111354,0.984001928350519,0.00755312428851707,0.936884228897307,0.867597732440664,1.0117039562647,0.0962861924867868
ENSG00000066135.11,0.940604090405604,0.86275569942318,1.02547691713804,0.164770648026218,0.94399460268022,0.853369673383402,1.04424358831067,0.263037899283078
ENSG00000095794.18,1.05548321405279,0.984319097048848,1.13179234100739,0.129472754125999,1.05370493996471,0.965154800246336,1.15037929689895,0.242786562914532
ENSG00000186130.4,0.901547570909049,0.833773300224262,0.974830955121001,0.0093424824632024,0.895521227796644,0.788270831149626,1.01736387767237,0.0899870673852191
ENSG00000198455.4,0.989767427924396,0.927178037218056,1.05658193146963,0.757629536030369,1.02777935777767,0.904209714048669,1.16823607605814,0.675031105774718
ENSG00000204920.9,0.945695719242931,0.905889935471359,0.987250612215992,0.0109345682007411,0.93256409419102,0.874594133463415,0.99437642730392,0.0329912362877601
ENSG00000185551.11,0.99488964262221,0.949332512386402,1.04263299537567,0.830363403866855,0.99488964262221,0.949332512386402,1.04263299537567,0.830363403866855
ENSG00000149136.6,1.20475420302749,1.09772131528117,1.32222329065427,8.70592280415187e-05,1.23221438913664,1.02188676628977,1.48583223785954,0.0287651477691016
ENSG00000065029.13,0.85834168179009,0.791714831098048,0.930575522598741,0.000211155707828118,0.841477145521114,0.744159566717285,0.951521445270046,0.00591550092174857
ENSG00000057657.13,0.976529180673059,0.936820240900272,1.01792126074218,0.262143335352898,0.977567303378001,0.914708463860797,1.04474580742392,0.503447268274544
ENSG00000170448.10,0.969339432370774,0.901843067975597,1.04188740648425,0.397748627617905,0.962707384494148,0.842042379300927,1.1006637325416,0.578053185464826
ENSG00000162367.10,0.96136012049457,0.927361888908831,0.996604769217763,0.0319448663430672,0.960068602609654,0.899556586119538,1.02465118474978,0.219889174786886
ENSG00000166508.16,1.04395775802496,0.986095950639203,1.10521476113358,0.139223707517828,1.03643944887497,0.93777365280605,1.14548615006399,0.483159802901227
ENSG00000130844.15,1.00765348125224,0.969598097450098,1.04720248621571,0.697896393784666,0.998122710568917,0.933472216404345,1.06725077388046,0.956140828118013
ENSG00000178764.7,0.957374143095376,0.900983969438314,1.01729362669905,0.159605567782317,0.954788798001401,0.880537419591813,1.03530142899726,0.262685878831451
ENSG00000214717.8,0.893089805196427,0.832126040250608,0.95851993756328,0.00172228355263313,0.892200518615408,0.827432804155135,0.962037958152258,0.00301240033199573
ENSG00000120948.14,1.15614370010553,1.00663830637011,1.32785355657054,0.0400132182764791,1.19355519720738,0.907085523139374,1.57049580490532,0.20638970454488
ENSG00000204859.10,0.898201440837786,0.833942768009129,0.967411505047362,0.0045859238999664,0.889032155900604,0.777034187791986,1.0171729721072,0.0868755243313017
ENSG00000178691.9,1.04932085272314,0.972183695496852,1.13257839753925,0.21652808702162,1.04610574170365,0.938584801547098,1.16594389875216,0.415324429551351
ENSG00000141867.16,1.04383318673853,0.949492049604095,1.14754802021884,0.37474774218956,1.06736709998683,0.890367258649746,1.27955348207887,0.480975523512215
ENSG00000164920.8,1.01960841298229,0.995508259277669,1.04429200474799,0.111587721806591,1.00871449923674,0.959859088686824,1.06005657805717,0.73193650904168
ENSG00000167562.10,0.990902115255886,0.952938426322438,1.03037822266006,0.646563460376608,0.997358541709848,0.936433577583315,1.06224732275055,0.934452294133369
ENSG00000167182.12,0.933533434944504,0.852592582014085,1.02215840548433,0.137189756042585,0.946421706071665,0.851872937204964,1.05146437526526,0.305151370287359
ENSG00000181135.14,1.09170207542877,1.01756950191557,1.17123539891074,0.0144690433796237,1.09804030640933,0.97767714738343,1.23322153711613,0.11436908528608
ENSG00000183337.15,0.958104417542734,0.90260729531839,1.01701379955177,0.159780617232522,0.965904231462015,0.885936411100488,1.05309023612351,0.431416349476112
ENSG00000105610.4,1.00248443076684,0.989052707699863,1.0160985618927,0.718441669935653,1.00178245442833,0.986608387815158,1.0171898986414,0.819112354106339
ENSG00000178951.7,0.871602127542757,0.800897090352016,0.948549168037503,0.00145407054111577,0.857646616919405,0.726831685078699,1.01200557792642,0.0689678896670295
ENSG00000170581.12,1.04152048673962,0.972375315966772,1.11558253946402,0.245762732248523,1.03934281902008,0.895630431433693,1.20611522067133,0.611294339921094
ENSG00000188171.13,0.981055128512928,0.955926215434806,1.0068446179643,0.14853644212485,0.978696915632311,0.946888363369079,1.01157400357116,0.201481286005642
ENSG00000196268.10,0.91480830514815,0.880367165022672,0.950596828706667,5.42593001321618e-06,0.909385794216517,0.848690179372879,0.974422165853134,0.00703545950342953
ENSG00000113580.13,1.04162790174552,0.989606285149988,1.09638419033517,0.118698101984246,1.01851463781201,0.936731758776479,1.10743770318228,0.667511859883591
ENSG00000149050.8,0.9900770480327,0.968767680510831,1.01185514418096,0.369010630021065,0.993102036532951,0.961101965613224,1.02616755583954,0.678719803287307
ENSG00000073614.10,1.02877996795355,0.948824749342165,1.11547282382368,0.491851709046553,1.02103132225635,0.918249058708962,1.13531830078246,0.700623483424863
ENSG00000160062.13,0.940387687305674,0.877079879829735,1.00826506544397,0.0839011068622488,0.928447219402636,0.846614465354163,1.01818983078193,0.114784749696775
ENSG00000170631.13,0.958256338353971,0.880231215795654,1.04319773431977,0.32510985682903,0.958716705708457,0.878135209645287,1.0466927094015,0.346609932498679
ENSG00000102935.10,0.990439103716932,0.962159215420324,1.01955019756586,0.515699338305359,0.990466308481441,0.949585252615211,1.03310735453721,0.656005265614144
ENSG00000131849.10,0.901856247874746,0.860597164984621,0.945093389710678,1.53557384114562e-05,0.875062801280545,0.804967617171116,0.9512617524615,0.00173095951261791
ENSG00000198028.3,1.01158397185706,1.00244752475983,1.02080368981235,0.0128447638446996,1.00993801145563,0.995627796578271,1.02445390786431,0.174412011640225
ENSG00000177599.11,0.962902977431421,0.932290990322592,0.994520116112536,0.0218296684102704,0.971974740969564,0.911551878391558,1.03640277583525,0.385364444722333
ENSG00000129911.7,1.03938519150827,0.976500700375505,1.10631930515897,0.225069535148332,1.03775584385286,0.971942049689104,1.10802613365194,0.26758792743291
ENSG00000083812.10,0.862403656374967,0.789154273066383,0.942452055209677,0.00108034169411829,0.845701293366726,0.730745819908929,0.978740703150773,0.0245611231157804
ENSG00000118263.13,1.05270054724232,1.00396295148682,1.10380411998582,0.0337125385524305,1.04736159654369,0.953723357504322,1.15019340281762,0.332847332364227
ENSG00000167554.13,0.986911948565046,0.95885166200697,1.01579340456248,0.37068179749416,0.981706789592438,0.944733291633465,1.02012729864272,0.345890919571342
ENSG00000057935.12,1.13177014335779,1.03596202458753,1.23643881435336,0.0060912021190296,1.14668646594921,1.00348054421328,1.31032919250262,0.0443241952578754
ENSG00000148516.20,1.01653143854717,0.975022001919091,1.05980804896804,0.440821290011583,1.00931422189572,0.941991600350433,1.08144828270441,0.792370294918578
ENSG00000128272.13,1.03714319679502,0.961161016895349,1.11913195786145,0.347476770609793,1.03251815409071,0.946426233895868,1.12644144925952,0.471278865772317
ENSG00000266265.2,1.02199884144123,1.01107264269454,1.03304311461107,7.25009977930987e-05,1.02199884144123,1.01107264269454,1.03304311461107,7.25009977930987e-05
ENSG00000214022.10,0.901128974879501,0.846480449483119,0.959305592779168,0.00110811284691926,0.90310705004499,0.810917956668529,1.00577664748192,0.063579691104744
ENSG00000184937.11,1.03523120087093,1.02355575305518,1.0470398276379,2.1870594965982e-09,1.03465313679736,1.01666656564313,1.05295792117195,0.000140497249530547
ENSG00000164105.3,1.05049613481823,0.991256475283239,1.1132760862447,0.0962269937587858,1.05422293168703,0.976689956248515,1.13791073880155,0.175478359440052
ENSG00000117222.12,1.123141848652,1.01246347707607,1.24591912770661,0.0282373030444091,1.1275969994804,0.949534578246358,1.33905075430261,0.170859666289653
ENSG00000159692.14,0.977987791895628,0.889764995766155,1.07495813574156,0.644478340717326,0.931332544812609,0.768807679003129,1.1282149394655,0.467197843620754
ENSG00000131848.8,0.878732421744389,0.82005374446717,0.941609832568323,0.000246168909263535,0.860729668481269,0.777847953823406,0.952442644558362,0.00369394898384097
ENSG00000161940.9,1.00012633152782,0.958414112605512,1.04365395486096,0.995362930512793,0.99658737244324,0.925134121149864,1.07355935556552,0.928241951014652
ENSG00000100395.13,0.781666901972609,0.703923610485972,0.867996379916329,4.05396892485582e-06,0.74070199205019,0.613080814673576,0.894889267280747,0.00186449576182936
ENSG00000127152.16,0.94176512597439,0.916027256188696,0.968226159767082,2.1970233147633e-05,0.948343590654244,0.91256827558156,0.985521401521265,0.00686507229454397
ENSG00000163795.12,0.977128928242723,0.907702767174995,1.05186518862369,0.538370674267718,0.982992206215235,0.847703024961473,1.13987286706192,0.820374816488178
ENSG00000111206.11,1.18901157639344,1.14499448165791,1.23472082306506,2.36268506675591e-19,1.2048891264126,1.09602221465848,1.32456969168246,0.000114516695890676
ENSG00000169957.9,0.964532415331068,0.895029467956724,1.03943257013451,0.343946798183974,0.966791349520742,0.866081539499248,1.07921191121168,0.547350576754333
ENSG00000073861.2,0.935429864938906,0.914199006859005,0.95715377686313,1.20857064541754e-08,0.937298554197765,0.904196296280662,0.971612672286953,0.000415914639808196
ENSG00000020633.17,0.983355075219402,0.9520484897866,1.01569112743039,0.309246280088332,0.983648007521725,0.944275120954976,1.02466260227521,0.428923178442331
ENSG00000131931.7,0.995388343200727,0.909444842430193,1.0894535958138,0.920082973373917,1.01374409015202,0.870316749753511,1.1808081145275,0.860778390564198
ENSG00000124613.7,1.02849920583022,0.994165743332974,1.06401837267803,0.104764676882958,1.02244717973728,0.980317586042295,1.06638731186407,0.301126609678341
ENSG00000134138.18,1.00241705778991,0.967221394877276,1.03889343543281,0.894681428956504,1.01590979009861,0.954190724182807,1.08162097520084,0.621586922641621
ENSG00000116560.9,0.998444556063864,0.889733451116108,1.12043840802325,0.978885137348127,0.932259500534111,0.718125519584531,1.21024493996388,0.598325779680489
ENSG00000188739.13,0.997788240388887,0.927530379369254,1.07336794007262,0.952604625422353,0.99995107726647,0.885646636959465,1.12900802103101,0.999369721390894
ENSG00000164330.15,1.00450074143243,0.968732617093732,1.04158951782324,0.808198147293372,0.998457343987879,0.940588320302129,1.05988671796723,0.959580636758169
ENSG00000134453.14,1.08040237725756,0.981318093234257,1.18949126163226,0.115092629475121,1.09113799734988,0.88020123150035,1.3526249301325,0.426170149463079
ENSG00000172748.11,0.906965050734494,0.865517521865327,0.950397400945761,4.2827857234853e-05,0.901548989561738,0.847406554737897,0.959150688692969,0.00103869333820689
ENSG00000198160.13,0.917487358790224,0.845480178074338,0.995627189577764,0.0389179966008262,0.92710206762621,0.829270308294906,1.03647536297794,0.183416166107449
ENSG00000147140.14,1.20148940338816,1.08504191088659,1.33043412606477,0.000416873955599052,1.25656120958233,1.0066644173476,1.56849298159089,0.0435208642118263
ENSG00000054118.12,1.01637895949322,0.894056466246802,1.15543729988007,0.803890545973251,1.01932460543947,0.869953364359865,1.19434293126607,0.812851859338793
ENSG00000186300.10,0.872355530468195,0.817357093859836,0.931054709447406,3.95607479105049e-05,0.851470149521933,0.745640754453269,0.972319996187038,0.0175729623747679
ENSG00000177463.14,0.951183796988693,0.894743738398588,1.01118407072974,0.108802006202699,0.96185472097079,0.889667347087221,1.03989935933109,0.328536110211511
ENSG00000178338.9,1.00579801487147,0.945365888181271,1.07009324047603,0.854904677763571,1.01175301260737,0.924502070311648,1.10723836256528,0.799544310039846
ENSG00000171720.8,1.06331484141803,0.95478223550917,1.18418463386773,0.26373710991659,1.05745420244125,0.921707402606674,1.2131934571625,0.425489864780302
ENSG00000108175.15,0.987631075320094,0.92898505780536,1.04997936483742,0.690273454225152,0.963104244291358,0.876962181122054,1.05770785256124,0.431644381968188
ENSG00000122565.17,1.24254607455864,1.14512627836791,1.34825370491153,1.85790823044798e-07,1.27556123403026,1.09611735272011,1.48438162914136,0.00165307607807786
ENSG00000131051.19,1.01571976827034,0.926342887924276,1.1137200502148,0.739966627931936,1.02427684219577,0.856261299222044,1.22526038536569,0.793012855032624
ENSG00000198546.13,0.963439000799599,0.903992061714496,1.02679519829111,0.25170493118928,0.961845792221027,0.890528491593536,1.03887448492278,0.322325251219455
ENSG00000137185.10,0.956302419914489,0.893166726434229,1.02390101564274,0.199783569225995,0.996747733197967,0.861178347611375,1.15365887494843,0.965165650207658
ENSG00000096654.14,0.891888606435086,0.828450083767495,0.960184930721748,0.00237196061456621,0.90943740339654,0.79335687590086,1.04250232880063,0.1730305640956
