AC008770.3	ENSG00000267179
THAP5	ENSG00000177683
THAP6	ENSG00000174796
THAP7	ENSG00000184436
THAP8	ENSG00000161277
THAP9	ENSG00000168152
THRA	ENSG00000126351
THRB	ENSG00000151090
THYN1	ENSG00000151500
TIGD1	ENSG00000221944
TIGD2	ENSG00000180346
TIGD3	ENSG00000173825
TIGD4	ENSG00000169989
TIGD5	ENSG00000179886
TIGD6	ENSG00000164296
TIGD7	ENSG00000140993
TLX1	ENSG00000107807
TLX2	ENSG00000115297
TLX3	ENSG00000164438
TMF1	ENSG00000144747
TOPORS	ENSG00000197579
TP53	ENSG00000141510
TP63	ENSG00000073282
TP73	ENSG00000078900
TPRX1	ENSG00000178928
TRAFD1	ENSG00000135148
TRERF1	ENSG00000124496
TRPS1	ENSG00000104447
TSC22D1	ENSG00000102804
TSHZ1	ENSG00000179981
TSHZ2	ENSG00000182463
TSHZ3	ENSG00000121297
TTF1	ENSG00000125482
TWIST1	ENSG00000122691
TWIST2	ENSG00000233608
UBP1	ENSG00000153560
UNCX	ENSG00000164853
USF1	ENSG00000158773
USF2	ENSG00000105698
USF3	ENSG00000176542
VAX1	ENSG00000148704
VAX2	ENSG00000116035
VDR	ENSG00000111424
VENTX	ENSG00000151650
VEZF1	ENSG00000136451
VSX1	ENSG00000100987
VSX2	ENSG00000119614
WIZ	ENSG00000011451
WT1	ENSG00000184937
XBP1	ENSG00000100219
XPA	ENSG00000136936
YBX1	ENSG00000065978
YBX2	ENSG00000006047
YBX3	ENSG00000060138
YY1	ENSG00000100811
YY2	ENSG00000230797
ZBED1	ENSG00000214717
ZBED2	ENSG00000177494
ZBED3	ENSG00000132846
ZBED4	ENSG00000100426
ZBED5	ENSG00000236287
ZBED6	ENSG00000257315
ZBED9	ENSG00000232040
ZBTB1	ENSG00000126804
ZBTB10	ENSG00000205189
ZBTB11	ENSG00000066422
ZBTB12	ENSG00000204366
ZBTB14	ENSG00000198081
ZBTB16	ENSG00000109906
ZBTB17	ENSG00000116809
ZBTB18	ENSG00000179456
ZBTB2	ENSG00000181472
ZBTB20	ENSG00000181722
ZBTB21	ENSG00000173276
ZBTB22	ENSG00000236104
ZBTB24	ENSG00000112365
ZBTB25	ENSG00000089775
ZBTB26	ENSG00000171448
ZBTB3	ENSG00000185670
ZBTB32	ENSG00000011590
ZBTB33	ENSG00000177485
ZBTB34	ENSG00000177125
ZBTB37	ENSG00000185278
ZBTB38	ENSG00000177311
ZBTB39	ENSG00000166860
ZBTB4	ENSG00000174282
ZBTB40	ENSG00000184677
ZBTB41	ENSG00000177888
ZBTB42	ENSG00000179627
ZBTB43	ENSG00000169155
ZBTB44	ENSG00000196323
ZBTB45	ENSG00000119574
ZBTB46	ENSG00000130584
ZBTB47	ENSG00000114853
ZBTB48	ENSG00000204859
ZBTB49	ENSG00000168826
ZBTB5	ENSG00000168795
ZBTB6	ENSG00000186130
ZBTB7A	ENSG00000178951
ZBTB7B	ENSG00000160685
ZBTB7C	ENSG00000184828
ZBTB8A	ENSG00000160062
ZBTB8B	ENSG00000273274
ZBTB9	ENSG00000213588
ZC3H8	ENSG00000144161
ZEB1	ENSG00000148516
ZEB2	ENSG00000169554
ZFAT	ENSG00000066827
ZFHX2	ENSG00000136367
ZFHX3	ENSG00000140836
ZFHX4	ENSG00000091656
ZFP1	ENSG00000184517
ZFP14	ENSG00000142065
ZFP2	ENSG00000198939
ZFP28	ENSG00000196867
ZFP3	ENSG00000180787
ZFP30	ENSG00000120784
ZFP37	ENSG00000136866
ZFP41	ENSG00000181638
ZFP42	ENSG00000179059
ZFP57	ENSG00000204644
ZFP62	ENSG00000196670
ZFP64	ENSG00000020256
ZFP69	ENSG00000187815
ZFP69B	ENSG00000187801
ZFP82	ENSG00000181007
ZFP90	ENSG00000184939
ZFP91	ENSG00000186660
ZFP92	ENSG00000189420
ZFPM1	ENSG00000179588
ZFPM2	ENSG00000169946
ZFX	ENSG00000005889
ZFY	ENSG00000067646
ZGLP1	ENSG00000220201
ZGPAT	ENSG00000197114
ZHX1	ENSG00000165156
ZHX2	ENSG00000178764
ZHX3	ENSG00000174306
ZIC1	ENSG00000152977
ZIC2	ENSG00000043355
ZIC3	ENSG00000156925
ZIC4	ENSG00000174963
ZIC5	ENSG00000139800
ZIK1	ENSG00000171649
ZIM2	ENSG00000269699
ZIM3	ENSG00000141946
ZKSCAN1	ENSG00000106261
ZKSCAN2	ENSG00000155592
ZKSCAN3	ENSG00000189298
ZKSCAN4	ENSG00000187626
ZKSCAN5	ENSG00000196652
ZKSCAN7	ENSG00000196345
ZKSCAN8	ENSG00000198315
ZMAT1	ENSG00000166432
ZMAT4	ENSG00000165061
ZNF10	ENSG00000256223
ZNF100	ENSG00000197020
ZNF101	ENSG00000181896
ZNF107	ENSG00000196247
ZNF112	ENSG00000062370
ZNF114	ENSG00000178150
ZNF117	ENSG00000152926
ZNF12	ENSG00000164631
ZNF121	ENSG00000197961
ZNF124	ENSG00000196418
ZNF131	ENSG00000172262
ZNF132	ENSG00000131849
ZNF133	ENSG00000125846
ZNF134	ENSG00000213762
ZNF135	ENSG00000176293
ZNF136	ENSG00000196646
ZNF138	ENSG00000197008
ZNF14	ENSG00000105708
ZNF140	ENSG00000196387
ZNF141	ENSG00000131127
ZNF142	ENSG00000115568
ZNF143	ENSG00000166478
ZNF146	ENSG00000167635
ZNF148	ENSG00000163848
ZNF154	ENSG00000179909
ZNF155	ENSG00000204920
ZNF157	ENSG00000147117
ZNF16	ENSG00000170631
ZNF160	ENSG00000170949
ZNF165	ENSG00000197279
ZNF169	ENSG00000175787
ZNF17	ENSG00000186272
ZNF174	ENSG00000103343
ZNF175	ENSG00000105497
ZNF177	ENSG00000188629
ZNF18	ENSG00000154957
ZNF180	ENSG00000167384
ZNF181	ENSG00000197841
ZNF182	ENSG00000147118
ZNF184	ENSG00000096654
ZNF189	ENSG00000136870
ZNF19	ENSG00000157429
ZNF195	ENSG00000005801
ZNF197	ENSG00000186448
ZNF2	ENSG00000275111
ZNF20	ENSG00000132010
ZNF200	ENSG00000010539
ZNF202	ENSG00000166261
ZNF205	ENSG00000122386
ZNF207	ENSG00000010244
ZNF208	ENSG00000160321
ZNF211	ENSG00000121417
ZNF212	ENSG00000170260
ZNF213	ENSG00000085644
ZNF214	ENSG00000149050
ZNF215	ENSG00000149054
ZNF217	ENSG00000171940
ZNF219	ENSG00000165804
ZNF22	ENSG00000165512
ZNF221	ENSG00000159905
ZNF222	ENSG00000159885
ZNF223	ENSG00000178386
ZNF224	ENSG00000267680
ZNF225	ENSG00000256294
ZNF226	ENSG00000167380
ZNF227	ENSG00000131115
ZNF229	ENSG00000278318
ZNF23	ENSG00000167377
ZNF230	ENSG00000159882
ZNF232	ENSG00000167840
ZNF233	ENSG00000159915
ZNF234	ENSG00000263002
ZNF235	ENSG00000159917
ZNF236	ENSG00000130856
ZNF239	ENSG00000196793
ZNF24	ENSG00000172466
ZNF248	ENSG00000198105
ZNF25	ENSG00000175395
ZNF250	ENSG00000196150
ZNF251	ENSG00000198169
ZNF253	ENSG00000256771
ZNF254	ENSG00000213096
ZNF256	ENSG00000152454
ZNF257	ENSG00000197134
ZNF26	ENSG00000198393
ZNF260	ENSG00000254004
ZNF263	ENSG00000006194
ZNF264	ENSG00000083844
ZNF266	ENSG00000174652
ZNF267	ENSG00000185947
ZNF268	ENSG00000090612
ZNF273	ENSG00000198039
ZNF274	ENSG00000171606
ZNF275	ENSG00000063587
ZNF276	ENSG00000158805
ZNF277	ENSG00000198839
ZNF28	ENSG00000198538
ZNF280A	ENSG00000169548
ZNF280B	ENSG00000275004
ZNF280C	ENSG00000056277
ZNF280D	ENSG00000137871
ZNF281	ENSG00000162702
ZNF282	ENSG00000170265
ZNF283	ENSG00000167637
ZNF284	ENSG00000186026
ZNF285	ENSG00000267508
ZNF286A	ENSG00000187607
ZNF286B	ENSG00000249459
ZNF287	ENSG00000141040
ZNF292	ENSG00000188994
ZNF296	ENSG00000170684
ZNF3	ENSG00000166526
ZNF30	ENSG00000168661
ZNF300	ENSG00000145908
ZNF302	ENSG00000089335
ZNF304	ENSG00000131845
ZNF311	ENSG00000197935
ZNF316	ENSG00000205903
ZNF317	ENSG00000130803
ZNF318	ENSG00000171467
ZNF319	ENSG00000166188
ZNF32	ENSG00000169740
ZNF320	ENSG00000182986
ZNF322	ENSG00000181315
ZNF324	ENSG00000083812
ZNF324B	ENSG00000249471
ZNF326	ENSG00000162664
ZNF329	ENSG00000181894
ZNF331	ENSG00000130844
ZNF333	ENSG00000160961
ZNF334	ENSG00000198185
ZNF335	ENSG00000198026
ZNF337	ENSG00000130684
ZNF33A	ENSG00000189180
ZNF33B	ENSG00000196693
ZNF34	ENSG00000196378
ZNF341	ENSG00000131061
ZNF343	ENSG00000088876
ZNF345	ENSG00000251247
ZNF346	ENSG00000113761
ZNF347	ENSG00000197937
ZNF35	ENSG00000169981
ZNF350	ENSG00000256683
ZNF354A	ENSG00000169131
ZNF354B	ENSG00000178338
ZNF354C	ENSG00000177932
ZNF358	ENSG00000198816
ZNF362	ENSG00000160094
ZNF365	ENSG00000138311
ZNF366	ENSG00000178175
ZNF367	ENSG00000165244
ZNF37A	ENSG00000075407
ZNF382	ENSG00000161298
ZNF383	ENSG00000188283
ZNF384	ENSG00000126746
ZNF385A	ENSG00000161642
ZNF385B	ENSG00000144331
ZNF385C	ENSG00000187595
ZNF385D	ENSG00000151789
ZNF391	ENSG00000124613
ZNF394	ENSG00000160908
ZNF395	ENSG00000186918
ZNF396	ENSG00000186496
ZNF397	ENSG00000186812
ZNF398	ENSG00000197024
ZNF404	ENSG00000176222
ZNF407	ENSG00000215421
ZNF408	ENSG00000175213
ZNF41	ENSG00000147124
ZNF410	ENSG00000119725
ZNF414	ENSG00000133250
ZNF415	ENSG00000170954
ZNF416	ENSG00000083817
ZNF417	ENSG00000173480
ZNF418	ENSG00000196724
ZNF419	ENSG00000105136
ZNF420	ENSG00000197050
ZNF423	ENSG00000102935
ZNF425	ENSG00000204947
ZNF426	ENSG00000130818
ZNF428	ENSG00000131116
ZNF429	ENSG00000197013
ZNF43	ENSG00000198521
ZNF430	ENSG00000118620
ZNF431	ENSG00000196705
ZNF432	ENSG00000256087
ZNF433	ENSG00000197647
ZNF436	ENSG00000125945
ZNF438	ENSG00000183621
ZNF439	ENSG00000171291
ZNF44	ENSG00000197857
ZNF440	ENSG00000171295
ZNF441	ENSG00000197044
ZNF442	ENSG00000198342
ZNF443	ENSG00000180855
ZNF444	ENSG00000167685
ZNF445	ENSG00000185219
ZNF446	ENSG00000083838
ZNF449	ENSG00000173275
ZNF45	ENSG00000124459
ZNF451	ENSG00000112200
ZNF454	ENSG00000178187
ZNF460	ENSG00000197714
ZNF461	ENSG00000197808
ZNF462	ENSG00000148143
ZNF467	ENSG00000181444
ZNF468	ENSG00000204604
ZNF469	ENSG00000225614
ZNF470	ENSG00000197016
ZNF471	ENSG00000196263
ZNF473	ENSG00000142528
ZNF474	ENSG00000164185
ZNF479	ENSG00000185177
ZNF48	ENSG00000180035
ZNF480	ENSG00000198464
ZNF483	ENSG00000173258
ZNF484	ENSG00000127081
ZNF485	ENSG00000198298
ZNF486	ENSG00000256229
ZNF487	ENSG00000243660
ZNF488	ENSG00000265763
ZNF490	ENSG00000188033
ZNF491	ENSG00000177599
ZNF492	ENSG00000229676
ZNF493	ENSG00000196268
ZNF496	ENSG00000162714
ZNF497	ENSG00000174586
ZNF500	ENSG00000103199
ZNF501	ENSG00000186446
ZNF502	ENSG00000196653
ZNF503	ENSG00000165655
ZNF506	ENSG00000081665
ZNF507	ENSG00000168813
ZNF510	ENSG00000081386
ZNF511	ENSG00000198546
ZNF512	ENSG00000243943
ZNF512B	ENSG00000196700
ZNF513	ENSG00000163795
ZNF514	ENSG00000144026
ZNF516	ENSG00000101493
ZNF517	ENSG00000197363
ZNF518A	ENSG00000177853
ZNF518B	ENSG00000178163
ZNF519	ENSG00000175322
ZNF521	ENSG00000198795
ZNF524	ENSG00000171443
ZNF525	ENSG00000203326
ZNF526	ENSG00000167625
ZNF527	ENSG00000189164
ZNF528	ENSG00000167555
ZNF529	ENSG00000186020
ZNF530	ENSG00000183647
ZNF532	ENSG00000074657
ZNF534	ENSG00000198633
ZNF536	ENSG00000198597
ZNF540	ENSG00000171817
ZNF541	ENSG00000118156
ZNF543	ENSG00000178229
ZNF544	ENSG00000198131
ZNF546	ENSG00000187187
ZNF547	ENSG00000152433
ZNF548	ENSG00000188785
ZNF549	ENSG00000121406
ZNF550	ENSG00000251369
ZNF551	ENSG00000204519
ZNF552	ENSG00000178935
ZNF554	ENSG00000172006
ZNF555	ENSG00000186300
ZNF556	ENSG00000172000
ZNF557	ENSG00000130544
ZNF558	ENSG00000167785
ZNF559	ENSG00000188321
ZNF560	ENSG00000198028
ZNF561	ENSG00000171469
ZNF562	ENSG00000171466
ZNF563	ENSG00000188868
ZNF564	ENSG00000249709
ZNF565	ENSG00000196357
ZNF566	ENSG00000186017
ZNF567	ENSG00000189042
ZNF568	ENSG00000198453
ZNF569	ENSG00000196437
ZNF57	ENSG00000171970
ZNF570	ENSG00000171827
ZNF571	ENSG00000180479
ZNF572	ENSG00000180938
ZNF573	ENSG00000189144
ZNF574	ENSG00000105732
ZNF575	ENSG00000176472
ZNF576	ENSG00000124444
ZNF577	ENSG00000161551
ZNF578	ENSG00000258405
ZNF579	ENSG00000218891
ZNF580	ENSG00000213015
ZNF581	ENSG00000171425
ZNF582	ENSG00000018869
ZNF583	ENSG00000198440
ZNF584	ENSG00000171574
ZNF585A	ENSG00000196967
ZNF585B	ENSG00000245680
ZNF586	ENSG00000083828
ZNF587	ENSG00000198466
ZNF587B	ENSG00000269343
ZNF589	ENSG00000164048
ZNF592	ENSG00000166716
ZNF594	ENSG00000180626
ZNF595	ENSG00000272602
ZNF596	ENSG00000172748
ZNF597	ENSG00000167981
ZNF598	ENSG00000167962
ZNF599	ENSG00000153896
ZNF600	ENSG00000189190
ZNF605	ENSG00000196458
ZNF606	ENSG00000166704
ZNF607	ENSG00000198182
ZNF608	ENSG00000168916
ZNF609	ENSG00000180357
ZNF610	ENSG00000167554
ZNF611	ENSG00000213020
ZNF613	ENSG00000176024
ZNF614	ENSG00000142556
ZNF615	ENSG00000197619
ZNF616	ENSG00000204611
ZNF618	ENSG00000157657
ZNF619	ENSG00000177873
ZNF620	ENSG00000177842
ZNF621	ENSG00000172888
ZNF623	ENSG00000183309
ZNF624	ENSG00000197566
ZNF625	ENSG00000257591
ZNF626	ENSG00000188171
ZNF627	ENSG00000198551
ZNF628	ENSG00000197483
ZNF629	ENSG00000102870
ZNF630	ENSG00000221994
ZNF639	ENSG00000121864
ZNF641	ENSG00000167528
ZNF644	ENSG00000122482
ZNF645	ENSG00000175809
ZNF646	ENSG00000167395
ZNF648	ENSG00000179930
ZNF649	ENSG00000198093
ZNF652	ENSG00000198740
ZNF653	ENSG00000161914
ZNF654	ENSG00000175105
ZNF655	ENSG00000197343
ZNF658	ENSG00000274349
ZNF66	ENSG00000160229
ZNF660	ENSG00000144792
ZNF662	ENSG00000182983
ZNF664	ENSG00000179195
ZNF665	ENSG00000197497
ZNF667	ENSG00000198046
ZNF668	ENSG00000167394
ZNF669	ENSG00000188295
ZNF670	ENSG00000277462
ZNF671	ENSG00000083814
ZNF672	ENSG00000171161
ZNF674	ENSG00000251192
ZNF675	ENSG00000197372
ZNF676	ENSG00000196109
ZNF677	ENSG00000197928
ZNF678	ENSG00000181450
ZNF679	ENSG00000197123
ZNF680	ENSG00000173041
ZNF681	ENSG00000196172
ZNF682	ENSG00000197124
ZNF683	ENSG00000176083
ZNF684	ENSG00000117010
ZNF687	ENSG00000143373
ZNF688	ENSG00000229809
ZNF689	ENSG00000156853
ZNF69	ENSG00000198429
ZNF691	ENSG00000164011
ZNF692	ENSG00000171163
ZNF695	ENSG00000197472
ZNF696	ENSG00000185730
ZNF697	ENSG00000143067
ZNF699	ENSG00000196110
ZNF7	ENSG00000147789
ZNF70	ENSG00000187792
ZNF700	ENSG00000196757
ZNF701	ENSG00000167562
ZNF703	ENSG00000183779
ZNF704	ENSG00000164684
ZNF705A	ENSG00000196946
ZNF705B	ENSG00000215356
ZNF705D	ENSG00000215343
ZNF705E	ENSG00000214534
ZNF705G	ENSG00000215372
ZNF706	ENSG00000120963
ZNF707	ENSG00000181135
ZNF708	ENSG00000182141
ZNF709	ENSG00000242852
ZNF71	ENSG00000197951
ZNF710	ENSG00000140548
ZNF711	ENSG00000147180
ZNF713	ENSG00000178665
ZNF714	ENSG00000160352
ZNF716	ENSG00000182111
ZNF717	ENSG00000227124
ZNF718	ENSG00000250312
ZNF721	ENSG00000182903
ZNF724	ENSG00000196081
ZNF726	ENSG00000213967
ZNF727	ENSG00000214652
ZNF728	ENSG00000269067
ZNF729	ENSG00000196350
ZNF730	ENSG00000183850
ZNF732	ENSG00000186777
ZNF735	ENSG00000223614
ZNF736	ENSG00000234444
ZNF737	ENSG00000237440
ZNF74	ENSG00000185252
ZNF740	ENSG00000139651
ZNF746	ENSG00000181220
ZNF747	ENSG00000169955
ZNF749	ENSG00000186230
ZNF750	ENSG00000141579
ZNF75A	ENSG00000162086
ZNF75D	ENSG00000186376
ZNF76	ENSG00000065029
ZNF761	ENSG00000160336
ZNF763	ENSG00000197054
ZNF764	ENSG00000169951
ZNF765	ENSG00000196417
ZNF766	ENSG00000196214
ZNF768	ENSG00000169957
ZNF77	ENSG00000175691
ZNF770	ENSG00000198146
ZNF771	ENSG00000179965
ZNF772	ENSG00000197128
ZNF773	ENSG00000152439
ZNF774	ENSG00000196391
ZNF775	ENSG00000196456
ZNF776	ENSG00000152443
ZNF777	ENSG00000196453
ZNF778	ENSG00000170100
ZNF780A	ENSG00000197782
ZNF780B	ENSG00000128000
ZNF781	ENSG00000196381
ZNF782	ENSG00000196597
ZNF783	ENSG00000204946
ZNF784	ENSG00000179922
ZNF785	ENSG00000197162
ZNF786	ENSG00000197362
ZNF787	ENSG00000142409
ZNF788	ENSG00000214189
ZNF789	ENSG00000198556
ZNF79	ENSG00000196152
ZNF790	ENSG00000197863
ZNF791	ENSG00000173875
ZNF792	ENSG00000180884
ZNF793	ENSG00000188227
ZNF799	ENSG00000196466
ZNF8	ENSG00000278129
ZNF80	ENSG00000174255
ZNF800	ENSG00000048405
ZNF804A	ENSG00000170396
ZNF804B	ENSG00000182348
ZNF805	ENSG00000204524
ZNF808	ENSG00000198482
ZNF81	ENSG00000197779
ZNF813	ENSG00000198346
ZNF814	ENSG00000204514
ZNF816	ENSG00000180257
ZNF821	ENSG00000102984
ZNF823	ENSG00000197933
ZNF827	ENSG00000151612
ZNF829	ENSG00000185869
ZNF83	ENSG00000167766
ZNF830	ENSG00000198783
ZNF831	ENSG00000124203
ZNF835	ENSG00000127903
ZNF836	ENSG00000196267
ZNF837	ENSG00000152475
ZNF84	ENSG00000198040
ZNF841	ENSG00000197608
ZNF843	ENSG00000176723
ZNF844	ENSG00000223547
ZNF845	ENSG00000213799
ZNF846	ENSG00000196605
ZNF85	ENSG00000105750
ZNF850	ENSG00000267041
ZNF852	ENSG00000178917
ZNF853	ENSG00000236609
ZNF860	ENSG00000197385
ZNF865	ENSG00000261221
ZNF878	ENSG00000257446
ZNF879	ENSG00000234284
ZNF880	ENSG00000221923
ZNF883	ENSG00000228623
ZNF888	ENSG00000213793
ZNF891	ENSG00000214029
ZNF90	ENSG00000213988
ZNF91	ENSG00000167232
ZNF92	ENSG00000146757
ZNF93	ENSG00000184635
ZNF98	ENSG00000197360
ZNF99	ENSG00000213973
ZSCAN1	ENSG00000152467
ZSCAN10	ENSG00000130182
ZSCAN12	ENSG00000158691
ZSCAN16	ENSG00000196812
ZSCAN18	ENSG00000121413
ZSCAN2	ENSG00000176371
ZSCAN20	ENSG00000121903
ZSCAN21	ENSG00000166529
ZSCAN22	ENSG00000182318
ZSCAN23	ENSG00000187987
ZSCAN25	ENSG00000197037
ZSCAN26	ENSG00000197062
ZSCAN29	ENSG00000140265
ZSCAN30	ENSG00000186814
ZSCAN31	ENSG00000235109
ZSCAN32	ENSG00000140987
ZSCAN4	ENSG00000180532
ZSCAN5A	ENSG00000131848
ZSCAN5B	ENSG00000197213
ZSCAN5C	ENSG00000204532
ZSCAN9	ENSG00000137185
ZUFSP	ENSG00000153975
ZXDA	ENSG00000198205
ZXDB	ENSG00000198455
ZXDC	ENSG00000070476
ZZZ3	ENSG00000036549
